Name	3UTR	5UTR	CDS
uc001jvt.2	NA	NA	NA
uc001jvr.2	2017.0	130.0	1488.0
uc001jvq.2	2017.0	130.0	1515.0
uc001jvp.2	2017.0	130.0	1557.0
uc009xrp.1	12.0	260.0	438.0
uc001jvv.2	230.0	130.0	1728.0
uc001jvx.1	37.0	30.0	261.0
uc001jvw.1	37.0	30.0	288.0
uc010qkv.2	480.0	374.0	603.0
uc001jxg.3	904.0	336.0	1941.0
uc001jzi.3	1649.0	363.0	2025.0
uc001jzj.3	1649.0	55.0	4005.0
uc001jzk.3	1649.0	70.0	5760.0
uc009xru.1	NA	NA	NA
uc001jzl.4	139.0	64.0	2841.0
uc001kaf.2	3779.0	572.0	3204.0
uc001kae.3	1024.0	226.0	408.0
uc001kag.2	3779.0	163.0	2832.0
uc001kah.1	3150.0	92.0	1008.0
uc010qlq.1	3779.0	118.0	402.0
uc009xtf.2	NA	NA	NA
uc001kev.3	1276.0	450.0	939.0
uc001keu.3	983.0	450.0	1464.0
uc021pvv.1	983.0	372.0	861.0
uc001kho.3	1487.0	132.0	954.0
uc010qqj.2	304.0	39.0	4203.0
uc001kun.3	304.0	298.0	4629.0
uc001kum.3	304.0	39.0	4995.0
uc009xxa.3	NA	NA	NA
uc001kvy.2	3302.0	191.0	1455.0
uc001kvx.3	392.0	191.0	1302.0
uc001kvw.2	1081.0	191.0	1446.0
uc009xxf.2	NA	NA	NA
uc009xxe.2	NA	NA	NA
uc001kwy.1	713.0	87.0	5616.0
uc010qqr.2	196.0	91.0	1110.0
uc010qqs.1	7789.0	90.0	2823.0
uc010qqt.1	7789.0	91.0	2949.0
uc009xxn.1	7789.0	385.0	2823.0
uc010qqu.1	7789.0	67.0	3147.0
uc001kxj.1	7789.0	140.0	3318.0
uc001kye.4	4712.0	141.0	1644.0
uc001kyf.4	4712.0	453.0	1644.0
uc001kyg.4	4712.0	261.0	1644.0
uc021pxv.1	0.0	0.0	1644.0
uc001lfv.3	486.0	360.0	8847.0
uc001lfw.3	486.0	360.0	3285.0
uc009xzx.3	486.0	360.0	8481.0
uc010qtv.2	486.0	360.0	8628.0
uc001lfx.3	486.0	1471.0	1728.0
uc001lfy.3	486.0	1609.0	1716.0
uc001lfz.3	486.0	335.0	3081.0
uc001lga.3	486.0	335.0	2991.0
uc009xzy.3	486.0	335.0	3027.0
uc010qtw.1	2.0	231.0	2007.0
uc001lgb.3	486.0	279.0	2721.0
uc001lhm.4	2483.0	613.0	1686.0
uc001lhn.4	2483.0	651.0	1686.0
uc010que.3	1429.0	613.0	1521.0
uc001lho.4	1429.0	651.0	1521.0
uc001lid.4	1669.0	205.0	1542.0
uc001lie.4	1669.0	125.0	2958.0
uc009yak.3	1669.0	287.0	1338.0
uc009yal.3	1669.0	421.0	1338.0
uc001lih.4	1669.0	434.0	1338.0
uc001lif.4	1669.0	418.0	1338.0
uc010qwc.2	445.0	131.0	4947.0
uc010qwd.2	445.0	131.0	4944.0
uc001lqe.3	445.0	131.0	4950.0
uc010qwe.2	445.0	131.0	4938.0
uc009ybz.1	1.0	647.0	3633.0
uc009yca.2	NA	NA	NA
uc001mlp.3	112.0	636.0	1155.0
uc001mlq.3	NA	NA	NA
uc001mlr.3	112.0	0.0	1506.0
uc001mls.1	1.0	1357.0	834.0
uc001ncx.3	1038.0	362.0	3717.0
uc001ncw.3	1038.0	362.0	3540.0
uc001ncv.3	1038.0	362.0	3906.0
uc010rgu.2	1038.0	360.0	3897.0
uc001ncu.2	1038.0	360.0	3627.0
uc009ylc.2	1038.0	120.0	3810.0
uc010rgt.2	1528.0	267.0	1818.0
uc001ncy.3	224.0	248.0	1050.0
uc001nfw.2	733.0	715.0	1632.0
uc001nfx.3	733.0	171.0	1557.0
uc001nfy.3	733.0	108.0	1557.0
uc001nfz.3	733.0	64.0	1605.0
uc010rjw.2	429.0	139.0	1086.0
uc009yml.3	429.0	130.0	1278.0
uc001nkw.3	429.0	139.0	1278.0
uc001nsg.3	738.0	413.0	1143.0
uc021qkj.1	0.0	0.0	1143.0
uc001ntk.2	342.0	300.0	450.0
uc001ntl.3	842.0	300.0	17673.0
uc001nuz.3	1127.0	122.0	1725.0
uc009yoz.3	2495.0	127.0	714.0
uc010rmw.2	2495.0	194.0	594.0
uc010rmx.2	2495.0	255.0	651.0
uc010rmy.2	NA	NA	NA
uc001odl.3	898.0	492.0	633.0
uc021qli.1	0.0	0.0	633.0
uc001ojb.3	589.0	53.0	1080.0
uc001oja.3	589.0	669.0	1080.0
uc009yrl.3	2106.0	230.0	1266.0
uc001oju.3	2106.0	139.0	1266.0
uc001onr.4	310.0	442.0	1350.0
uc031qcm.1	1120.0	339.0	987.0
uc001otn.4	1120.0	265.0	987.0
uc031qcl.1	1120.0	392.0	987.0
uc001otm.4	1120.0	425.0	987.0
uc031qcn.1	1120.0	350.0	987.0
uc001otq.4	1120.0	542.0	987.0
uc001ots.4	1120.0	445.0	987.0
uc001otr.4	1120.0	56.0	1290.0
uc021qnb.1	0.0	0.0	987.0
uc001ovv.3	1206.0	520.0	1356.0
uc010rrl.2	1206.0	271.0	1059.0
uc001ovw.3	1206.0	156.0	1386.0
uc001ozb.3	2520.0	75.0	783.0
uc021qnx.1	0.0	0.0	783.0
uc021qny.1	898.0	356.0	3057.0
uc001oze.2	0.0	405.0	2157.0
uc010rsp.2	898.0	458.0	1353.0
uc001ozc.3	898.0	445.0	1761.0
uc001ozd.3	898.0	1051.0	1890.0
uc001ozf.3	898.0	626.0	2250.0
uc010rts.1	332.0	216.0	1056.0
uc001pcb.3	2436.0	216.0	1152.0
uc001pcc.1	NA	NA	NA
uc021qok.1	0.0	0.0	1152.0
uc001pck.4	414.0	101.0	1392.0
uc001pcl.4	414.0	483.0	948.0
uc001pcm.4	5620.0	101.0	414.0
uc001pcn.4	5564.0	101.0	426.0
uc001pff.3	3150.0	335.0	846.0
uc009zal.3	2273.0	965.0	4485.0
uc001pug.3	2273.0	965.0	4500.0
uc001qba.1	678.0	23.0	1680.0
uc010sap.1	678.0	607.0	840.0
uc001qaz.1	678.0	23.0	1524.0
uc001qay.1	678.0	1448.0	990.0
uc001qdl.1	59.0	452.0	708.0
uc009zcb.1	59.0	283.0	708.0
uc001qdm.1	952.0	452.0	666.0
uc001qdn.1	1246.0	436.0	666.0
uc001qdo.1	1246.0	283.0	666.0
uc001qiu.1	1302.0	263.0	1257.0
uc031qfl.1	1302.0	966.0	624.0
uc001qis.1	1302.0	114.0	1257.0
uc001qit.2	1302.0	1029.0	624.0
uc010sdt.1	1302.0	141.0	1026.0
uc001qiv.1	NA	NA	NA
uc001qiw.2	1.0	711.0	561.0
uc010sdu.1	149.0	114.0	906.0
uc001qix.1	13.0	18.0	681.0
uc001qjh.3	755.0	99.0	1257.0
uc021que.2	402.0	268.0	435.0
uc001raj.1	743.0	258.0	1194.0
uc001rai.1	743.0	258.0	1296.0
uc010shm.1	743.0	89.0	1098.0
uc001rba.3	1127.0	650.0	1074.0
uc001rod.3	1086.0	66.0	1545.0
uc001roe.3	1086.0	278.0	1233.0
uc009zkc.3	1694.0	66.0	807.0
uc001rua.3	400.0	401.0	1026.0
uc001rub.3	400.0	863.0	1026.0
uc001rvc.3	693.0	108.0	1617.0
uc009zlk.2	693.0	202.0	4005.0
uc001rvb.2	1222.0	756.0	2649.0
uc001seq.3	662.0	96.0	783.0
uc001shq.3	2999.0	37.0	1224.0
uc031qhy.1	1.0	79.0	804.0
uc009zoh.3	220.0	200.0	342.0
uc001six.3	498.0	326.0	1638.0
uc001siy.3	498.0	200.0	1638.0
uc001siz.3	498.0	91.0	1638.0
uc001sja.3	498.0	724.0	1638.0
uc001sjp.1	627.0	189.0	1305.0
uc021qyw.1	0.0	0.0	1305.0
uc001smz.3	755.0	378.0	1578.0
uc021qzq.1	225.0	57.0	648.0
uc010sse.2	1004.0	445.0	858.0
uc010ssf.2	1390.0	57.0	504.0
uc001sqi.3	1004.0	57.0	978.0
uc001sqh.3	1004.0	57.0	1041.0
uc001tzh.1	1108.0	23.0	789.0
uc009zxa.1	1108.0	23.0	882.0
uc010szo.1	718.0	406.0	666.0
uc010szp.1	718.0	23.0	759.0
uc001tzi.1	718.0	23.0	792.0
uc001ubq.3	2608.0	108.0	2760.0
uc001ubr.3	22.0	227.0	1140.0
uc001ubs.1	1.0	177.0	552.0
uc001ubt.3	2608.0	152.0	1581.0
uc001udl.3	1788.0	103.0	858.0
uc001ufc.1	NA	NA	NA
uc001ufb.1	113.0	116.0	741.0
uc021rfu.1	NA	NA	NA
uc021rfv.1	113.0	50.0	756.0
uc021rfw.1	0.0	0.0	741.0
uc001ufx.1	650.0	137.0	996.0
uc001ufw.1	650.0	147.0	996.0
uc001ufv.1	650.0	2085.0	945.0
uc001ujj.2	1.0	152.0	2517.0
uc001ujk.3	33.0	152.0	2958.0
uc001ujn.3	2793.0	152.0	9372.0
uc001ujm.3	2793.0	35.0	9129.0
uc001ujp.3	2793.0	251.0	1002.0
uc010tbo.2	2809.0	595.0	555.0
uc001ukx.2	1574.0	67.0	2817.0
uc009zyw.1	1574.0	349.0	882.0
uc001uky.3	87.0	5.0	1761.0
uc031qkj.1	1087.0	493.0	1701.0
uc001ull.2	1087.0	493.0	1602.0
uc031qkk.1	1087.0	493.0	1506.0
uc001uso.3	5066.0	387.0	1890.0
uc001vds.1	5303.0	763.0	1224.0
uc001vdr.1	5303.0	228.0	1224.0
uc001vdq.1	5303.0	313.0	1224.0
uc001vdp.1	5303.0	418.0	1233.0
uc021rjq.1	0.0	0.0	1224.0
uc010aeu.1	5002.0	257.0	978.0
uc001vka.1	2604.0	257.0	978.0
uc001vli.3	781.0	978.0	948.0
uc001vlj.3	781.0	381.0	948.0
uc021rkz.1	0.0	0.0	948.0
uc001vsj.4	5104.0	88.0	3576.0
uc001vsi.4	5302.0	88.0	3405.0
uc001vsm.1	356.0	333.0	2511.0
uc010ago.3	NA	NA	NA
uc010agw.1	2210.0	52.0	381.0
uc001vts.1	NA	NA	NA
uc001vtr.1	2210.0	39.0	780.0
uc001wif.3	314.0	658.0	1077.0
uc001wia.4	314.0	430.0	1497.0
uc001wib.2	314.0	310.0	1617.0
uc001wic.2	314.0	440.0	1077.0
uc001wig.3	314.0	263.0	1617.0
uc001wih.3	314.0	184.0	1617.0
uc001wie.3	314.0	430.0	1617.0
uc001wja.2	1940.0	148.0	1653.0
uc001wjb.2	1940.0	250.0	1659.0
uc010tpc.2	4056.0	16.0	2160.0
uc001wph.4	4056.0	202.0	2037.0
uc010alw.3	4056.0	55.0	2037.0
uc001wry.3	1676.0	74.0	438.0
uc001wsa.4	1676.0	326.0	720.0
uc001wws.4	368.0	81.0	2514.0
uc001wwt.4	368.0	81.0	2370.0
uc001wxg.4	2790.0	621.0	528.0
uc021rsu.1	0.0	0.0	528.0
uc001xhn.1	639.0	269.0	3492.0
uc001xho.1	639.0	269.0	3660.0
uc001xhp.2	639.0	39.0	4023.0
uc010aqh.1	639.0	1489.0	2286.0
uc001xhq.1	639.0	160.0	2175.0
uc001xir.4	NA	NA	NA
uc010tsp.2	1711.0	1786.0	1239.0
uc001xio.3	1711.0	1629.0	1728.0
uc001xin.3	1711.0	1727.0	1728.0
uc001xiq.3	1711.0	869.0	1341.0
uc001xip.3	1711.0	810.0	1728.0
uc001xmn.4	1366.0	446.0	2601.0
uc001xmo.2	5447.0	446.0	7026.0
uc010are.1	5447.0	446.0	6693.0
uc010arf.1	5447.0	627.0	3390.0
uc001xmp.2	5447.0	166.0	1278.0
uc001xnl.3	1431.0	107.0	1089.0
uc010arj.3	1431.0	721.0	2292.0
uc001xnm.3	1431.0	721.0	2334.0
uc001xok.1	458.0	79.0	1923.0
uc001xor.1	795.0	786.0	1062.0
uc010asj.3	3226.0	67.0	492.0
uc010tvb.2	3226.0	59.0	492.0
uc010tvc.2	3226.0	273.0	492.0
uc001xrq.3	3226.0	193.0	525.0
uc001xsy.4	859.0	907.0	2391.0
uc010twr.2	269.0	126.0	1830.0
uc010twq.2	269.0	102.0	2451.0
uc001ycj.3	269.0	99.0	2580.0
uc001ylo.3	995.0	350.0	2436.0
uc031qqo.1	995.0	281.0	2436.0
uc010awk.2	995.0	15.0	2784.0
uc001ylp.3	NA	NA	NA
uc001ylq.1	188.0	60.0	1656.0
uc001ylr.3	995.0	60.0	2211.0
uc001yls.3	995.0	312.0	1287.0
uc001ylt.3	995.0	825.0	1206.0
uc001zco.3	642.0	111.0	915.0
uc001zfo.3	5600.0	333.0	867.0
uc001zkj.2	2110.0	866.0	1548.0
uc001zkk.2	2110.0	866.0	1545.0
uc010uck.2	2110.0	159.0	1413.0
uc021sjh.1	201.0	6.0	1455.0
uc001zmd.1	201.0	0.0	1638.0
uc010udb.2	2419.0	530.0	4044.0
uc001zoj.4	2419.0	286.0	4527.0
uc001zok.4	2419.0	286.0	4545.0
uc010bcj.3	2419.0	1575.0	3048.0
uc010bci.3	2419.0	286.0	3696.0
uc010bck.3	2419.0	3156.0	2178.0
uc010bcl.3	2419.0	630.0	3042.0
uc001zpd.3	2053.0	151.0	2661.0
uc001zpb.3	2053.0	1469.0	666.0
uc001zpc.3	2053.0	151.0	2628.0
uc001zrg.3	653.0	133.0	2061.0
uc002aqf.3	464.0	923.0	1491.0
uc010bhx.3	NA	NA	NA
uc002aqg.3	464.0	113.0	708.0
uc002azp.4	1053.0	320.0	3144.0
uc002azq.4	1053.0	230.0	3144.0
uc021sqm.1	730.0	328.0	2094.0
uc002azr.4	1432.0	174.0	1011.0
uc002bau.3	1412.0	96.0	1725.0
uc002bav.3	1412.0	286.0	564.0
uc002bfx.3	NA	NA	NA
uc010uno.2	NA	NA	NA
uc002bfy.1	3465.0	73.0	705.0
uc002bmp.4	NA	NA	NA
uc002bmq.2	600.0	189.0	1686.0
uc002bmr.2	600.0	152.0	1653.0
uc010bnk.2	NA	NA	NA
uc002bpf.1	423.0	50.0	876.0
uc002bpg.1	423.0	677.0	660.0
uc002bpp.4	3205.0	186.0	1860.0
uc002bpn.4	1041.0	186.0	276.0
uc002bpo.4	3205.0	186.0	1857.0
uc010urq.2	0.0	50.0	2496.0
uc002bul.3	7088.0	50.0	4104.0
uc010bon.3	7088.0	50.0	4101.0
uc010urr.1	0.0	188.0	630.0
uc010boo.1	NA	NA	NA
uc002cgq.2	682.0	389.0	2481.0
uc002cgp.2	682.0	389.0	2589.0
uc002cqe.1	1838.0	905.0	1437.0
uc002cqd.1	1838.0	88.0	2361.0
uc002cql.3	4775.0	140.0	1680.0
uc002cqk.3	4775.0	140.0	1662.0
uc002cqm.3	701.0	115.0	1131.0
uc010bsm.3	NA	NA	NA
uc002cqt.4	5423.0	149.0	1290.0
uc010bsn.4	5518.0	149.0	1365.0
uc002cqs.4	5423.0	149.0	1671.0
uc010uwe.2	610.0	149.0	423.0
uc002cqu.4	5423.0	665.0	1590.0
uc002cqv.1	332.0	864.0	1191.0
uc002cqz.1	332.0	864.0	1191.0
uc002crj.1	2.0	564.0	7443.0
uc002crk.3	545.0	549.0	8259.0
uc002crl.1	2.0	260.0	7731.0
uc010bsu.1	2.0	275.0	7443.0
uc010uww.2	901.0	254.0	996.0
uc002cuq.3	901.0	332.0	2052.0
uc002cur.2	2290.0	170.0	996.0
uc002cva.2	221.0	815.0	750.0
uc002cvb.3	55.0	815.0	705.0
uc002cvc.3	445.0	815.0	1224.0
uc002cvp.2	1159.0	627.0	5505.0
uc002cvq.1	1457.0	627.0	990.0
uc010uxw.2	2230.0	1768.0	3315.0
uc002cyb.3	2230.0	339.0	3405.0
uc002cyc.3	2230.0	842.0	3405.0
uc002cyd.1	877.0	90.0	5271.0
uc002dan.4	64.0	230.0	2721.0
uc002dao.3	3499.0	230.0	3156.0
uc021tcy.1	3499.0	230.0	3162.0
uc002dap.3	3499.0	390.0	423.0
uc002daq.1	NA	NA	NA
uc002daw.1	970.0	18.0	444.0
uc010uzy.2	2100.0	826.0	1008.0
uc002dds.3	2100.0	112.0	1008.0
uc002ddt.1	1.0	43.0	1014.0
uc002ddu.1	578.0	419.0	714.0
uc010bvi.3	1792.0	175.0	4596.0
uc002del.4	1792.0	123.0	4278.0
uc010bvn.3	227.0	60.0	1305.0
uc021tdq.1	49.0	36.0	288.0
uc021tdr.1	2.0	9.0	357.0
uc021tds.1	NA	NA	NA
uc021tdt.1	2.0	23.0	633.0
uc002dfu.4	5561.0	530.0	1608.0
uc002dft.3	5561.0	926.0	696.0
uc002dfw.3	156.0	331.0	1425.0
uc002dfx.3	156.0	2281.0	1242.0
uc002dfy.3	156.0	255.0	1413.0
uc010vbr.3	1403.0	201.0	2064.0
uc002dkl.4	1403.0	201.0	2001.0
uc002dkm.4	1403.0	235.0	2019.0
uc002dkk.4	1403.0	201.0	2127.0
uc010vbs.3	1403.0	201.0	2019.0
uc002dkj.2	2714.0	201.0	1965.0
uc010vbt.3	1403.0	319.0	1959.0
uc002dlr.4	NA	NA	NA
uc002dlt.4	2358.0	32.0	1572.0
uc002dls.4	NA	NA	NA
uc002dlu.3	107.0	32.0	1605.0
uc010bxv.2	521.0	243.0	333.0
uc002doh.2	1038.0	182.0	1251.0
uc010vcn.1	1038.0	118.0	1365.0
uc010bxw.2	1038.0	31.0	663.0
uc010bxx.2	NA	NA	NA
uc002dow.3	1742.0	24.0	4857.0
uc002dox.1	604.0	137.0	1521.0
uc010vco.2	1742.0	107.0	363.0
uc002drt.3	2583.0	92.0	423.0
uc002dru.3	2583.0	15.0	1260.0
uc010vdg.1	182.0	15.0	636.0
uc002drv.3	2583.0	273.0	417.0
uc010vdh.2	2583.0	297.0	384.0
uc021tgi.1	1001.0	114.0	1857.0
uc021tgj.1	1001.0	389.0	1488.0
uc021tgk.1	1001.0	482.0	1857.0
uc002dya.2	1001.0	376.0	1857.0
uc021tgl.1	750.0	176.0	1347.0
uc002dyh.1	749.0	176.0	1176.0
uc010vew.2	516.0	38.0	1530.0
uc010vex.2	516.0	1437.0	1530.0
uc002dyk.4	516.0	176.0	1623.0
uc002dyr.2	1430.0	139.0	1224.0
uc002dyq.3	1430.0	139.0	1227.0
uc021tgn.1	1.0	452.0	3540.0
uc002dze.1	974.0	385.0	9693.0
uc002dzf.4	NA	NA	NA
uc002dzg.1	974.0	123.0	9078.0
uc002dzs.1	3269.0	208.0	2610.0
uc002dzz.1	1553.0	946.0	1149.0
uc002eaa.2	1553.0	158.0	1956.0
uc002eab.2	1553.0	158.0	2085.0
uc002ead.1	637.0	686.0	5124.0
uc002eae.1	2.0	176.0	867.0
uc002eap.3	420.0	289.0	5499.0
uc021tgu.1	1691.0	423.0	5490.0
uc002eer.2	1701.0	413.0	1578.0
uc010vgf.2	1701.0	413.0	1557.0
uc002eeq.2	1701.0	27.0	783.0
uc002emx.1	1848.0	623.0	1749.0
uc021tjd.1	0.0	0.0	1749.0
uc002enj.4	1415.0	208.0	417.0
uc002enh.4	1415.0	208.0	651.0
uc010cdj.3	1415.0	208.0	768.0
uc010cdm.3	NA	NA	NA
uc002ens.3	1498.0	59.0	1422.0
uc002enr.3	1498.0	59.0	1350.0
uc021tjh.1	2196.0	59.0	408.0
uc010cdl.2	58.0	59.0	885.0
uc021tjp.1	NA	NA	NA
uc010cdq.3	4060.0	8.0	441.0
uc002eor.3	3965.0	8.0	705.0
uc010vip.2	3965.0	416.0	507.0
uc002eos.3	3965.0	351.0	798.0
uc010cdr.3	3965.0	593.0	651.0
uc010viq.2	3965.0	351.0	744.0
uc010vir.2	3965.0	351.0	723.0
uc002eqr.3	1066.0	1000.0	1872.0
uc002eqq.3	1066.0	1000.0	1824.0
uc002eqs.3	1066.0	1709.0	1401.0
uc002eym.1	851.0	30.0	819.0
uc002eys.4	1392.0	139.0	1440.0
uc010cfs.3	1392.0	618.0	906.0
uc010cfr.3	1392.0	647.0	987.0
uc010cfq.1	1.0	588.0	447.0
uc010vlz.2	1392.0	71.0	1344.0
uc002eyv.3	1392.0	71.0	1437.0
uc010vma.3	1392.0	77.0	1113.0
uc002fah.3	493.0	369.0	1932.0
uc002faf.3	493.0	814.0	1932.0
uc002fai.3	490.0	1138.0	2049.0
uc002fag.3	490.0	668.0	1758.0
uc010vmf.2	490.0	261.0	1758.0
uc002fad.3	490.0	766.0	1758.0
uc010vmj.2	338.0	408.0	1239.0
uc002fbe.3	338.0	600.0	789.0
uc002fbg.4	338.0	845.0	789.0
uc002fbf.3	338.0	408.0	1113.0
uc021tlb.1	338.0	423.0	1239.0
uc021tlc.1	990.0	423.0	420.0
uc002fbh.4	338.0	423.0	1113.0
uc010cgh.2	2824.0	188.0	1140.0
uc002fbm.2	2824.0	112.0	1101.0
uc002fbl.2	2824.0	112.0	1008.0
uc010vmk.2	2824.0	100.0	657.0
uc031qwz.1	2824.0	184.0	657.0
uc002fbk.2	2838.0	112.0	1083.0
uc010vml.2	2838.0	135.0	303.0
uc002fcz.4	5739.0	796.0	1791.0
uc002fcx.3	4628.0	50.0	3612.0
uc002fcw.4	4628.0	50.0	3579.0
uc002fcy.4	5739.0	50.0	3540.0
uc002fdg.1	636.0	258.0	1701.0
uc002fdh.1	636.0	102.0	2925.0
uc002fdf.1	636.0	199.0	1260.0
uc002fdi.3	171.0	102.0	1716.0
uc021tli.1	142.0	9.0	1377.0
uc002fhi.3	685.0	502.0	3159.0
uc002fhh.3	685.0	732.0	1671.0
uc010chl.3	177.0	144.0	1659.0
uc002fig.3	177.0	141.0	1851.0
uc010voi.1	1882.0	353.0	1038.0
uc002fiq.2	1882.0	353.0	927.0
uc002fir.1	NA	NA	NA
uc010voj.2	5897.0	262.0	1206.0
uc002fiu.3	5897.0	220.0	1236.0
uc002fit.3	749.0	220.0	906.0
uc002fjo.3	1835.0	610.0	663.0
uc002fjm.3	1835.0	51.0	1149.0
uc002fjn.3	1835.0	51.0	1152.0
uc010voo.2	1835.0	107.0	1092.0
uc010vop.2	1835.0	600.0	663.0
uc010vor.2	1835.0	51.0	1152.0
uc010voq.2	1835.0	51.0	1149.0
uc002fjp.2	470.0	41.0	630.0
uc002fjq.3	90.0	85.0	1506.0
uc010vou.2	NA	NA	NA
uc031qxf.1	489.0	260.0	453.0
uc031qxg.1	230.0	260.0	561.0
uc002fkd.4	1495.0	260.0	2247.0
uc002fpr.3	1584.0	910.0	564.0
uc002fpx.1	NA	NA	NA
uc002fpt.1	NA	NA	NA
uc002fps.1	NA	NA	NA
uc002fpw.1	NA	NA	NA
uc002fpv.1	NA	NA	NA
uc002fpu.1	NA	NA	NA
uc002fpy.1	21.0	212.0	378.0
uc002fpz.1	21.0	143.0	378.0
uc002fqa.1	NA	NA	NA
uc002fqb.1	NA	NA	NA
