Name	3UTR	5UTR	CDS
uc001emc.2	1623.0	302.0	2910.0
uc001emd.2	1847.0	302.0	2967.0
uc001eme.1	127.0	432.0	948.0
uc021oui.1	436.0	88.0	531.0
uc001emg.2	436.0	302.0	522.0
uc021ouj.1	436.0	95.0	426.0
uc001emh.3	436.0	324.0	933.0
uc001emk.4	118.0	324.0	330.0
uc001etf.3	322.0	121.0	414.0
uc021oya.1	0.0	0.0	414.0
uc001evj.2	2096.0	217.0	858.0
uc010pci.1	2096.0	217.0	726.0
uc001evw.4	159.0	136.0	1194.0
uc009wmf.2	2.0	190.0	2214.0
uc001evu.2	380.0	190.0	3876.0
uc001evv.2	380.0	190.0	3873.0
uc009wmg.2	1.0	75.0	3774.0
uc001exp.1	0.0	452.0	2142.0
uc009wmo.3	696.0	967.0	3714.0
uc001exq.3	696.0	98.0	3714.0
uc009wmp.3	1159.0	17.0	3312.0
uc001eyf.2	2078.0	315.0	4101.0
uc010pdd.2	2078.0	619.0	2706.0
uc009wmv.2	2078.0	315.0	3948.0
uc021oyq.1	2078.0	1.0	4074.0
uc001eyd.2	2078.0	315.0	4233.0
uc010pdb.2	2078.0	315.0	4206.0
uc010pdc.2	2078.0	315.0	4047.0
uc001eyg.2	1606.0	315.0	1092.0
uc001fff.1	1863.0	91.0	1269.0
uc001fgf.2	74.0	401.0	1764.0
uc001fgg.2	321.0	248.0	1341.0
uc001fge.2	74.0	248.0	1473.0
uc001fgd.2	942.0	401.0	1371.0
uc001fgc.3	98.0	893.0	885.0
uc021paj.1	0.0	0.0	885.0
uc001fgh.1	221.0	477.0	513.0
uc031ppr.1	1840.0	320.0	1620.0
uc001fgk.4	1840.0	164.0	1620.0
uc009wpa.3	1840.0	243.0	1620.0
uc010peq.3	1840.0	458.0	1722.0
uc001fgj.4	1840.0	285.0	1722.0
uc001fgl.4	1840.0	213.0	1620.0
uc010pkl.1	1418.0	229.0	825.0
uc010pkk.1	NA	NA	NA
uc009wue.3	1522.0	320.0	573.0
uc009wuf.2	NA	NA	NA
uc001fzd.3	1522.0	229.0	927.0
uc001fze.3	1522.0	186.0	927.0
uc001gfb.4	5989.0	580.0	1194.0
uc001gfc.4	5989.0	635.0	1590.0
uc010pll.3	5989.0	311.0	1356.0
uc010plm.3	5989.0	152.0	1248.0
uc009wvo.4	5989.0	177.0	1641.0
uc010pln.3	5989.0	618.0	1650.0
uc001gfd.4	5989.0	641.0	1590.0
uc001gfe.1	98.0	59.0	1224.0
uc010pml.2	960.0	158.0	2097.0
uc001gib.3	960.0	347.0	1632.0
uc001gia.3	960.0	280.0	1842.0
uc001ghz.3	960.0	347.0	2100.0
uc001gii.1	NA	NA	NA
uc001gio.3	272.0	311.0	894.0
uc001gin.3	272.0	334.0	894.0
uc021pey.1	0.0	0.0	894.0
uc001got.4	957.0	401.0	984.0
uc001gxg.4	1864.0	3192.0	1116.0
uc001gxi.4	1864.0	267.0	1116.0
uc001gxh.4	1864.0	153.0	1116.0
uc001ham.3	1609.0	595.0	1869.0
uc001hal.3	2092.0	595.0	822.0
uc010pqp.2	1609.0	1.0	1866.0
uc010pqq.2	1609.0	266.0	1470.0
uc009xbf.1	676.0	479.0	2142.0
uc001hbf.1	676.0	376.0	2142.0
uc001hbe.1	676.0	504.0	2142.0
uc021phy.1	0.0	0.0	2142.0
uc001hbx.3	5055.0	64.0	2655.0
uc001hbw.3	5055.0	64.0	2790.0
uc001hby.1	56.0	448.0	540.0
uc021pia.1	1219.0	655.0	2130.0
uc010prf.2	1219.0	225.0	1896.0
uc001hca.3	1219.0	23.0	1455.0
uc001hcb.2	1219.0	189.0	1410.0
uc001hcc.2	1219.0	526.0	993.0
uc001hcd.3	1998.0	457.0	1209.0
uc031prv.1	1997.0	126.0	297.0
uc001hce.3	1387.0	127.0	1887.0
uc009xbj.1	615.0	32.0	210.0
uc001hek.3	NA	NA	NA
uc001hei.3	232.0	322.0	1707.0
uc001hej.3	232.0	168.0	1767.0
uc001hhp.1	508.0	243.0	810.0
uc021pio.1	0.0	0.0	810.0
uc001hoj.3	962.0	129.0	972.0
uc010pvo.2	2981.0	340.0	2841.0
uc001hqh.3	719.0	340.0	1935.0
uc001hra.2	558.0	342.0	669.0
uc001hre.3	1089.0	598.0	615.0
uc001hrd.3	1089.0	414.0	1341.0
uc001hrf.2	558.0	414.0	1395.0
uc001huq.3	2832.0	87.0	2178.0
uc009xfw.3	2868.0	203.0	594.0
uc001hwf.3	2868.0	31.0	1716.0
uc001hwg.3	2868.0	31.0	1764.0
uc009xgv.3	199.0	37.0	1872.0
uc001ico.3	199.0	465.0	1764.0
uc001icq.1	1550.0	24.0	363.0
uc010pyv.1	7.0	37.0	795.0
uc001iex.3	882.0	695.0	1359.0
uc021pme.1	0.0	0.0	1359.0
uc001ifh.3	783.0	147.0	1779.0
uc009xhd.3	783.0	277.0	1770.0
uc001ifg.3	783.0	223.0	1026.0
uc021pmh.1	0.0	0.0	1026.0
uc001iig.2	1846.0	44.0	837.0
uc001iii.2	NA	NA	NA
uc009xic.2	1846.0	44.0	837.0
uc001iih.2	NA	NA	NA
uc009xii.3	NA	NA	NA
uc001ijd.3	2602.0	118.0	1503.0
uc010qaw.2	2602.0	63.0	1605.0
uc001ije.3	2602.0	384.0	1563.0
uc001ijf.3	2643.0	384.0	1545.0
uc001ijg.3	NA	NA	NA
uc009xij.3	NA	NA	NA
uc009xik.3	NA	NA	NA
uc009xil.3	NA	NA	NA
uc001iln.3	413.0	235.0	1074.0
uc001ilo.3	847.0	235.0	1158.0
uc001iqn.4	1108.0	470.0	411.0
uc001irr.2	1478.0	189.0	1446.0
uc001iuj.1	538.0	403.0	783.0
uc001ivb.4	3808.0	1372.0	2139.0
uc001iva.4	3808.0	63.0	1749.0
uc001ivc.2	561.0	63.0	567.0
uc009xlf.2	997.0	381.0	1404.0
uc001ivi.2	997.0	612.0	1404.0
uc001ivj.2	997.0	117.0	1404.0
uc001jvo.2	2017.0	130.0	1584.0
uc001jvs.2	2017.0	130.0	1620.0
uc001jvt.2	NA	NA	NA
uc001jvr.2	2017.0	130.0	1488.0
uc001jvq.2	2017.0	130.0	1515.0
uc001jvp.2	2017.0	130.0	1557.0
uc001jvm.2	2017.0	130.0	1671.0
uc009xrp.1	12.0	260.0	438.0
uc001jvv.2	230.0	130.0	1728.0
uc001jvx.1	37.0	30.0	261.0
uc001jvw.1	37.0	30.0	288.0
uc010qkv.2	480.0	374.0	603.0
uc001jzk.3	1649.0	70.0	5760.0
uc001jzj.3	1649.0	55.0	4005.0
uc001jzi.3	1649.0	363.0	2025.0
uc009xru.1	NA	NA	NA
uc001jzl.4	139.0	64.0	2841.0
uc009xtf.2	NA	NA	NA
uc001kev.3	1276.0	450.0	939.0
uc001keu.3	983.0	450.0	1464.0
uc021pvv.1	983.0	372.0	861.0
uc001kuj.3	236.0	108.0	2328.0
uc009ybe.3	780.0	29.0	1500.0
uc001lll.4	810.0	29.0	1773.0
uc010qvq.2	1668.0	461.0	774.0
uc010qvp.2	1668.0	34.0	1038.0
uc010qvo.2	1668.0	34.0	1254.0
uc010qvn.2	1668.0	34.0	957.0
uc010qvm.2	1668.0	34.0	1062.0
uc001lok.4	1668.0	34.0	1200.0
uc001loj.4	1668.0	314.0	774.0
uc009ybt.1	NA	NA	NA
uc010qwc.2	445.0	131.0	4947.0
uc010qwd.2	445.0	131.0	4944.0
uc001lqe.3	445.0	131.0	4950.0
uc010qwe.2	445.0	131.0	4938.0
uc009ybz.1	1.0	647.0	3633.0
uc009yca.2	NA	NA	NA
uc001lyy.1	388.0	113.0	1428.0
uc001mlr.3	112.0	0.0	1506.0
uc001mlq.3	NA	NA	NA
uc001mlp.3	112.0	636.0	1155.0
uc001mls.1	1.0	1357.0	834.0
uc010rcu.1	0.0	15.0	3816.0
uc001mmm.3	1427.0	44.0	675.0
uc010rcv.2	1427.0	28.0	2091.0
uc001mmn.3	1427.0	4.0	2493.0
uc001mmo.3	1427.0	15.0	3366.0
uc010rgt.2	1528.0	267.0	1818.0
uc009ylc.2	1038.0	120.0	3810.0
uc001ncw.3	1038.0	362.0	3540.0
uc001ncx.3	1038.0	362.0	3717.0
uc001ncv.3	1038.0	362.0	3906.0
uc010rgu.2	1038.0	360.0	3897.0
uc001ncu.2	1038.0	360.0	3627.0
uc001ncy.3	224.0	248.0	1050.0
uc001nkw.3	429.0	139.0	1278.0
uc010rjw.2	429.0	139.0	1086.0
uc009yml.3	429.0	130.0	1278.0
uc001nud.3	172.0	53.0	3060.0
uc001nui.4	1576.0	92.0	282.0
uc001nuz.3	1127.0	122.0	1725.0
uc001nve.2	308.0	20.0	609.0
uc021qkz.1	1597.0	410.0	654.0
uc001obu.1	1597.0	255.0	1605.0
uc001obv.1	1597.0	411.0	1605.0
uc010rnq.1	1597.0	47.0	1647.0
uc001ocm.3	101.0	389.0	1077.0
uc001odl.3	898.0	492.0	633.0
uc021qli.1	0.0	0.0	633.0
uc010rog.2	NA	NA	NA
uc001oey.2	461.0	0.0	6105.0
uc009yqn.3	456.0	245.0	528.0
uc001oez.2	461.0	11.0	2766.0
uc031qbm.1	3958.0	0.0	2637.0
uc001ogf.3	243.0	380.0	609.0
uc001ogi.3	647.0	29.0	882.0
uc009yqv.3	647.0	29.0	879.0
uc001ohr.3	677.0	145.0	1248.0
uc001ojq.1	2.0	189.0	1140.0
uc001ojr.3	280.0	340.0	1908.0
uc001onm.1	1648.0	256.0	2658.0
uc009ysf.2	1648.0	868.0	1938.0
uc009yse.1	1648.0	1363.0	1416.0
uc001onn.1	1648.0	840.0	2142.0
uc001ono.1	1255.0	256.0	1182.0
uc010rqa.1	1255.0	201.0	1113.0
uc001ooj.1	NA	NA	NA
uc001ook.1	870.0	102.0	2982.0
uc001ool.1	870.0	521.0	1854.0
uc001oom.1	1.0	1025.0	1344.0
uc001opm.2	929.0	297.0	627.0
uc021qnc.1	1.0	355.0	1203.0
uc001otu.3	1600.0	21.0	6192.0
uc001ovm.2	NA	NA	NA
uc009yub.3	2290.0	332.0	2379.0
uc001ovp.4	2290.0	889.0	1554.0
uc001ovq.4	2505.0	332.0	1797.0
uc001ovn.3	2290.0	203.0	1248.0
uc001ovo.3	2290.0	864.0	1203.0
uc001ovr.2	2867.0	1154.0	1050.0
uc001ovs.1	1159.0	972.0	864.0
uc001ovt.2	16.0	67.0	390.0
uc001owf.2	6041.0	224.0	1233.0
uc001owe.2	6041.0	224.0	1257.0
uc001oze.2	0.0	405.0	2157.0
uc021qny.1	898.0	356.0	3057.0
uc001ozc.3	898.0	445.0	1761.0
uc010rsp.2	898.0	458.0	1353.0
uc001ozd.3	898.0	1051.0	1890.0
uc001ozf.3	898.0	626.0	2250.0
uc010rtd.1	NA	NA	NA
uc010rtc.1	NA	NA	NA
uc001pas.2	6247.0	263.0	1065.0
uc001per.3	1102.0	385.0	1281.0
uc001peq.3	1097.0	385.0	1269.0
uc001pfy.2	1339.0	656.0	1575.0
uc009ywu.4	1339.0	247.0	1575.0
uc009yyi.3	866.0	615.0	1428.0
uc001pmc.4	866.0	325.0	1875.0
uc001ptr.2	1215.0	353.0	4134.0
uc001pts.3	1215.0	130.0	4134.0
uc010ryh.1	2.0	130.0	1101.0
uc001ptt.3	1215.0	130.0	3960.0
uc001ptu.2	NA	NA	NA
uc001ptv.2	1215.0	119.0	3546.0
uc001ptw.2	1215.0	72.0	2166.0
uc001ptx.2	1215.0	781.0	1209.0
uc009zai.2	1215.0	513.0	1209.0
uc010ryi.1	78.0	69.0	900.0
uc010ryj.1	509.0	65.0	543.0
uc001pvg.3	1088.0	73.0	432.0
uc010rzc.1	96.0	679.0	1824.0
uc001pvu.3	577.0	215.0	2928.0
uc001pvw.3	577.0	239.0	2928.0
uc001pvv.3	36.0	239.0	2766.0
uc001pvx.3	577.0	580.0	2928.0
uc001pwh.3	890.0	623.0	1302.0
uc001pzf.1	1708.0	204.0	1947.0
uc001pzc.1	1708.0	678.0	1275.0
uc001pzd.1	1708.0	400.0	1947.0
uc001pze.1	1708.0	348.0	1947.0
uc001qba.1	678.0	23.0	1680.0
uc010sap.1	678.0	607.0	840.0
uc001qaz.1	678.0	23.0	1524.0
uc001qay.1	678.0	1448.0	990.0
uc001qcy.2	300.0	98.0	1446.0
uc031qfe.1	300.0	298.0	822.0
uc010sbl.2	1324.0	107.0	555.0
uc001qde.3	1324.0	54.0	1134.0
uc009zbz.3	1324.0	54.0	1041.0
uc001qdo.1	1246.0	283.0	666.0
uc001qdn.1	1246.0	436.0	666.0
uc001qdm.1	952.0	452.0	666.0
uc009zcb.1	59.0	283.0	708.0
uc001qdl.1	59.0	452.0	708.0
uc001qiz.2	NA	NA	NA
uc001qjb.2	5703.0	241.0	3351.0
uc001qjc.2	5703.0	241.0	3267.0
uc001qja.2	NA	NA	NA
uc001qjd.2	NA	NA	NA
uc001qjf.2	5849.0	156.0	3261.0
uc010sdv.1	227.0	26.0	2175.0
uc009zdp.3	330.0	3.0	1491.0
uc001qje.2	NA	NA	NA
uc001qjh.3	755.0	99.0	1257.0
uc010sef.1	NA	NA	NA
uc009zec.1	155.0	627.0	510.0
uc001qlj.2	414.0	81.0	1506.0
uc010sei.1	1696.0	252.0	801.0
uc010seh.1	1696.0	81.0	1329.0
uc009zek.3	555.0	303.0	1239.0
uc001qnt.3	555.0	297.0	1044.0
uc010sez.2	555.0	473.0	1044.0
uc010sey.2	555.0	805.0	672.0
uc001qnu.3	555.0	303.0	1368.0
uc010sfa.2	648.0	303.0	657.0
uc010sfc.2	634.0	188.0	1251.0
uc001qny.2	634.0	326.0	1308.0
uc001qnz.2	634.0	326.0	1293.0
uc001qrl.3	256.0	156.0	792.0
uc001qrm.3	256.0	208.0	792.0
uc021que.2	402.0	268.0	435.0
uc009zft.3	2407.0	93.0	945.0
uc001qsn.3	1841.0	93.0	1464.0
uc001qso.2	217.0	93.0	564.0
uc021qvh.2	4457.0	176.0	207.0
uc001rub.3	400.0	863.0	1026.0
uc001rua.3	400.0	401.0	1026.0
uc009zlk.2	693.0	202.0	4005.0
uc001rvc.3	693.0	108.0	1617.0
uc001rvb.2	1222.0	756.0	2649.0
uc021qxx.1	2541.0	512.0	1632.0
uc001rxu.2	2541.0	419.0	1632.0
uc001sch.2	218.0	147.0	1674.0
uc001sci.2	218.0	195.0	1353.0
uc021qye.1	0.0	0.0	1353.0
uc001seq.3	662.0	96.0	783.0
uc001sfg.2	1738.0	147.0	813.0
uc009znf.2	1738.0	63.0	813.0
uc001sff.2	1738.0	150.0	813.0
uc001sfd.4	64.0	63.0	534.0
uc001sfc.4	64.0	424.0	534.0
uc001sfb.4	64.0	343.0	534.0
uc021qyn.1	64.0	145.0	534.0
uc001sfe.2	2103.0	145.0	381.0
uc001shq.3	2999.0	37.0	1224.0
uc031qhy.1	1.0	79.0	804.0
uc001shu.2	242.0	56.0	2682.0
uc001shx.1	1017.0	204.0	2109.0
uc009zob.1	1017.0	439.0	2109.0
uc001shy.1	0.0	335.0	1407.0
uc009zoh.3	220.0	200.0	342.0
uc001six.3	498.0	326.0	1638.0
uc001siy.3	498.0	200.0	1638.0
uc001siz.3	498.0	91.0	1638.0
uc001sja.3	498.0	724.0	1638.0
uc001sml.2	3946.0	153.0	2139.0
uc021qzg.1	0.0	0.0	2139.0
uc001smz.3	755.0	378.0	1578.0
uc001spx.2	1513.0	431.0	1041.0
uc001spy.3	1513.0	447.0	702.0
uc009zqc.3	606.0	48.0	468.0
uc010ssd.2	428.0	48.0	831.0
uc001sqh.3	1004.0	57.0	1041.0
uc001sqi.3	1004.0	57.0	978.0
uc010ssf.2	1390.0	57.0	504.0
uc010sse.2	1004.0	445.0	858.0
uc021qzq.1	225.0	57.0	648.0
uc001sxd.4	3046.0	342.0	294.0
uc001tky.3	4211.0	498.0	1044.0
uc001tkz.3	4211.0	498.0	1059.0
uc001tmp.3	1344.0	437.0	2406.0
uc001tmq.3	NA	NA	NA
uc009zvu.3	2027.0	372.0	750.0
uc001tsc.3	2027.0	35.0	819.0
uc021rdy.1	2027.0	440.0	789.0
uc001tsd.4	2027.0	391.0	750.0
uc021rdz.1	0.0	0.0	750.0
uc001tvu.1	1587.0	964.0	2172.0
uc001tvt.1	1587.0	964.0	2232.0
uc010syw.1	848.0	964.0	732.0
uc001ubi.3	2417.0	6.0	5772.0
uc021rfg.1	1.0	6.0	5169.0
uc001ubo.3	2881.0	137.0	696.0
uc001ubp.3	2881.0	137.0	633.0
uc001ubq.3	2608.0	108.0	2760.0
uc001ubr.3	22.0	227.0	1140.0
uc001ubs.1	1.0	177.0	552.0
uc001ubt.3	2608.0	152.0	1581.0
uc001ucn.3	1898.0	156.0	2124.0
uc001ucl.3	1898.0	268.0	957.0
uc001ucm.3	1898.0	50.0	1410.0
uc009zxp.3	1898.0	628.0	1410.0
uc009zxq.3	1898.0	409.0	1410.0
uc001udl.3	1788.0	103.0	858.0
uc001uen.3	928.0	263.0	501.0
uc001ueo.3	NA	NA	NA
uc021rft.1	928.0	472.0	501.0
uc010tan.2	928.0	179.0	501.0
uc021rfu.1	NA	NA	NA
uc001ufb.1	113.0	116.0	741.0
uc001ufc.1	NA	NA	NA
uc021rfv.1	113.0	50.0	756.0
uc021rfw.1	0.0	0.0	741.0
uc001ufv.1	650.0	2085.0	945.0
uc001ufw.1	650.0	147.0	996.0
uc001ufx.1	650.0	137.0	996.0
uc001ujg.3	275.0	191.0	1200.0
uc001ujh.3	275.0	162.0	1200.0
uc001ujf.3	275.0	455.0	1284.0
uc001uji.3	275.0	516.0	1125.0
uc031qkj.1	1087.0	493.0	1701.0
uc001ull.2	1087.0	493.0	1602.0
uc031qkk.1	1087.0	493.0	1506.0
uc001ulo.3	1021.0	670.0	1374.0
uc001ulp.3	1021.0	1046.0	1065.0
uc010tbu.2	1021.0	831.0	1065.0
uc009zzb.3	2495.0	447.0	1722.0
uc001ulq.3	2495.0	186.0	1722.0
uc001uux.3	2458.0	538.0	3237.0
uc001uuw.3	2458.0	126.0	3342.0
uc001uuv.3	2458.0	417.0	2988.0
uc001uuu.3	2458.0	57.0	3318.0
uc021ria.1	503.0	417.0	1941.0
uc021rhz.1	688.0	57.0	2064.0
uc010abh.1	2.0	217.0	1875.0
uc001uxu.1	2914.0	289.0	2025.0
uc001uxw.1	628.0	309.0	2055.0
uc001vli.3	781.0	978.0	948.0
uc001vlj.3	781.0	381.0	948.0
uc021rkz.1	0.0	0.0	948.0
uc001vqy.3	599.0	205.0	705.0
uc010tjj.2	1467.0	142.0	990.0
uc001vqz.3	NA	NA	NA
uc001vra.3	NA	NA	NA
uc010tjk.2	1467.0	132.0	714.0
uc010tjl.2	1467.0	86.0	651.0
uc010tji.2	925.0	142.0	366.0
uc001vrb.3	1467.0	91.0	1044.0
uc001vrc.3	1474.0	91.0	1173.0
uc021rmn.1	1467.0	244.0	381.0
uc010agw.1	2210.0	52.0	381.0
uc001vts.1	NA	NA	NA
uc001vtr.1	2210.0	39.0	780.0
uc001whd.3	555.0	553.0	2142.0
uc001whe.3	1176.0	157.0	1299.0
uc001wib.2	314.0	310.0	1617.0
uc001wif.3	314.0	658.0	1077.0
uc001wia.4	314.0	430.0	1497.0
uc001wie.3	314.0	430.0	1617.0
uc001wih.3	314.0	184.0	1617.0
uc001wig.3	314.0	263.0	1617.0
uc001wic.2	314.0	440.0	1077.0
uc010tob.1	696.0	634.0	2526.0
uc010toa.1	696.0	403.0	1560.0
uc001wnb.1	696.0	348.0	1821.0
uc001wnc.3	299.0	348.0	1470.0
uc010tpc.2	4056.0	16.0	2160.0
uc001wph.4	4056.0	202.0	2037.0
uc010alw.3	4056.0	55.0	2037.0
uc001wwr.3	869.0	498.0	1344.0
uc001wwt.4	368.0	81.0	2370.0
uc001wws.4	368.0	81.0	2514.0
uc001xan.4	295.0	210.0	1227.0
uc001xao.4	295.0	419.0	1227.0
uc010aoh.3	295.0	264.0	1227.0
uc001xal.4	295.0	187.0	1227.0
uc001xhh.4	1305.0	431.0	2142.0
uc001xhi.2	1793.0	391.0	1935.0
uc010aqg.3	1305.0	391.0	2142.0
uc021rul.1	0.0	0.0	2142.0
uc001xkp.3	2937.0	219.0	2829.0
uc001xkq.3	2937.0	219.0	2826.0
uc001xkr.4	1851.0	219.0	981.0
uc001xks.2	1003.0	219.0	399.0
uc001xok.1	458.0	79.0	1923.0
uc001xor.1	795.0	786.0	1062.0
uc001xsy.4	859.0	907.0	2391.0
uc001xwv.4	2359.0	331.0	3525.0
uc010twc.2	2359.0	937.0	2913.0
uc010atf.1	111.0	380.0	1080.0
uc001yaz.1	513.0	182.0	2196.0
uc001yba.1	569.0	90.0	267.0
uc010aur.3	4723.0	1134.0	1974.0
uc010two.2	4723.0	173.0	2859.0
uc001ybo.3	4723.0	326.0	3399.0
uc001ybp.3	4723.0	111.0	2346.0
uc001ybq.4	1642.0	173.0	1386.0
uc001ybr.3	1009.0	326.0	1233.0
uc010avv.3	1167.0	229.0	714.0
uc001yha.3	1167.0	291.0	912.0
uc010twx.2	1040.0	314.0	972.0
