Name	3UTR	5UTR	CDS
uc001ltq.2	717.0	28.0	696.0
uc001ltp.1	35.0	599.0	768.0
uc001mwh.3	923.0	450.0	1314.0
uc001nbo.3	1681.0	477.0	1056.0
uc010rgm.2	1681.0	380.0	1056.0
uc001nbp.3	1681.0	712.0	1095.0
uc001nde.2	53.0	281.0	2163.0
uc010rgw.2	53.0	20.0	2139.0
uc001ndn.4	2266.0	243.0	5718.0
uc001ndm.4	2266.0	217.0	444.0
uc009ylh.2	1.0	243.0	648.0
uc001nei.3	814.0	117.0	1272.0
uc010rhe.2	814.0	114.0	1188.0
uc010rhh.2	814.0	607.0	711.0
uc010rhg.2	814.0	117.0	1083.0
uc010rhf.2	814.0	117.0	1176.0
uc009ylj.3	814.0	643.0	1056.0
uc010rhi.1	1.0	612.0	576.0
uc009ylk.2	1.0	117.0	1038.0
uc010rhj.1	130.0	117.0	483.0
uc001njq.3	465.0	28.0	909.0
uc001njr.3	465.0	312.0	5190.0
uc001njs.3	465.0	165.0	5190.0
uc009ymd.1	2.0	1826.0	2667.0
uc001nud.3	172.0	53.0	3060.0
uc001nve.2	308.0	20.0	609.0
uc010rnq.1	1597.0	47.0	1647.0
uc001obv.1	1597.0	411.0	1605.0
uc001obu.1	1597.0	255.0	1605.0
uc021qkz.1	1597.0	410.0	654.0
uc001ocm.3	101.0	389.0	1077.0
uc001oew.3	536.0	493.0	2544.0
uc010rol.2	536.0	293.0	1773.0
uc001oev.3	536.0	482.0	792.0
uc001oex.1	533.0	621.0	1011.0
uc001oey.2	461.0	0.0	6105.0
uc009yqn.3	456.0	245.0	528.0
uc001oez.2	461.0	11.0	2766.0
uc031qbm.1	3958.0	0.0	2637.0
uc001ogf.3	243.0	380.0	609.0
uc001ogi.3	647.0	29.0	882.0
uc009yqv.3	647.0	29.0	879.0
uc001ojd.3	622.0	72.0	7173.0
uc001ojc.1	1142.0	44.0	525.0
uc001oje.1	NA	NA	NA
uc001ojq.1	2.0	189.0	1140.0
uc001ojr.3	280.0	340.0	1908.0
uc001okr.3	853.0	93.0	1176.0
uc021qmg.1	853.0	185.0	948.0
uc001ooj.1	NA	NA	NA
uc001ook.1	870.0	102.0	2982.0
uc001ool.1	870.0	521.0	1854.0
uc001oom.1	1.0	1025.0	1344.0
uc001opm.2	929.0	297.0	627.0
uc001ord.3	1282.0	683.0	741.0
uc001ora.3	1282.0	340.0	984.0
uc001orb.3	1282.0	398.0	888.0
uc009yst.3	1428.0	398.0	618.0
uc021qnc.1	1.0	355.0	1203.0
uc001otu.3	1600.0	21.0	6192.0
uc001owf.2	6041.0	224.0	1233.0
uc001owe.2	6041.0	224.0	1257.0
uc001ptr.2	1215.0	353.0	4134.0
uc001pts.3	1215.0	130.0	4134.0
uc001ptt.3	1215.0	130.0	3960.0
uc010ryh.1	2.0	130.0	1101.0
uc001ptu.2	NA	NA	NA
uc001ptv.2	1215.0	119.0	3546.0
uc001ptw.2	1215.0	72.0	2166.0
uc001ptx.2	1215.0	781.0	1209.0
uc009zai.2	1215.0	513.0	1209.0
uc010ryi.1	78.0	69.0	900.0
uc010ryj.1	509.0	65.0	543.0
uc001pvg.3	1088.0	73.0	432.0
uc010rzc.1	96.0	679.0	1824.0
uc001pvu.3	577.0	215.0	2928.0
uc001pvv.3	36.0	239.0	2766.0
uc001pvw.3	577.0	239.0	2928.0
uc001pvx.3	577.0	580.0	2928.0
uc001pwh.3	890.0	623.0	1302.0
uc009zbz.3	1324.0	54.0	1041.0
uc010sbl.2	1324.0	107.0	555.0
uc001qde.3	1324.0	54.0	1134.0
uc001qgk.4	2551.0	548.0	2979.0
uc010scg.2	2551.0	654.0	690.0
uc010scf.2	2551.0	223.0	1308.0
uc010sce.2	2551.0	356.0	1119.0
uc001qgl.3	172.0	548.0	2412.0
uc009zcx.1	NA	NA	NA
uc009zek.3	555.0	303.0	1239.0
uc010sez.2	555.0	473.0	1044.0
uc010sey.2	555.0	805.0	672.0
uc001qnu.3	555.0	303.0	1368.0
uc001qnt.3	555.0	297.0	1044.0
uc010sfa.2	648.0	303.0	657.0
uc010sfc.2	634.0	188.0	1251.0
uc001qnz.2	634.0	326.0	1293.0
uc001qny.2	634.0	326.0	1308.0
uc001qrm.3	256.0	208.0	792.0
uc001qrl.3	256.0	156.0	792.0
uc009zft.3	2407.0	93.0	945.0
uc001qsn.3	1841.0	93.0	1464.0
uc001qso.2	217.0	93.0	564.0
uc001sch.2	218.0	147.0	1674.0
uc001sci.2	218.0	195.0	1353.0
uc021qye.1	0.0	0.0	1353.0
uc001sem.3	1006.0	116.0	915.0
uc001sff.2	1738.0	150.0	813.0
uc009znf.2	1738.0	63.0	813.0
uc001sfg.2	1738.0	147.0	813.0
uc021qyn.1	64.0	145.0	534.0
uc001sfd.4	64.0	63.0	534.0
uc001sfb.4	64.0	343.0	534.0
uc001sfc.4	64.0	424.0	534.0
uc001sfe.2	2103.0	145.0	381.0
uc001sga.3	1032.0	68.0	3150.0
uc010sow.1	NA	NA	NA
uc009znp.1	NA	NA	NA
uc009zqc.3	606.0	48.0	468.0
uc010ssd.2	428.0	48.0	831.0
uc009zvu.3	2027.0	372.0	750.0
uc001tsd.4	2027.0	391.0	750.0
uc021rdy.1	2027.0	440.0	789.0
uc001tsc.3	2027.0	35.0	819.0
uc021rdz.1	0.0	0.0	750.0
uc001ujg.3	275.0	191.0	1200.0
uc001ujh.3	275.0	162.0	1200.0
uc001ujf.3	275.0	455.0	1284.0
uc001uji.3	275.0	516.0	1125.0
uc001upe.3	NA	NA	NA
uc001upd.3	4301.0	392.0	4020.0
uc001upg.2	4301.0	433.0	1959.0
uc021rhg.1	4301.0	322.0	3834.0
uc001upf.2	21.0	322.0	1848.0
uc010tcz.2	4301.0	42.0	1611.0
uc010tcy.1	2.0	42.0	1842.0
uc001uph.3	4301.0	139.0	1725.0
uc010tda.2	4301.0	281.0	1791.0
uc010tdb.2	4301.0	139.0	1539.0
uc009zzz.2	4185.0	33.0	747.0
uc001upi.1	1898.0	147.0	387.0
uc010tgs.1	2086.0	140.0	2031.0
uc001vfv.2	2086.0	1529.0	2214.0
uc001vfy.2	2086.0	157.0	4065.0
uc010adv.2	2086.0	157.0	3108.0
uc001vfw.2	2086.0	157.0	4398.0
uc001vfx.2	2086.0	157.0	3777.0
uc010tgt.1	2086.0	157.0	4203.0
uc010tgu.1	2086.0	157.0	4254.0
uc010tgv.1	2086.0	157.0	4164.0
uc010tgw.1	94.0	217.0	1587.0
uc001vqy.3	599.0	205.0	705.0
uc010tji.2	925.0	142.0	366.0
uc001vra.3	NA	NA	NA
uc010tjj.2	1467.0	142.0	990.0
uc001vqz.3	NA	NA	NA
uc010tjl.2	1467.0	86.0	651.0
uc010tjk.2	1467.0	132.0	714.0
uc001vrb.3	1467.0	91.0	1044.0
uc001vrc.3	1474.0	91.0	1173.0
uc021rmn.1	1467.0	244.0	381.0
uc001whd.3	555.0	553.0	2142.0
uc001whe.3	1176.0	157.0	1299.0
uc010tob.1	696.0	634.0	2526.0
uc001wnb.1	696.0	348.0	1821.0
uc010toa.1	696.0	403.0	1560.0
uc001wnc.3	299.0	348.0	1470.0
uc010twx.2	1040.0	314.0	972.0
uc001yha.3	1167.0	291.0	912.0
uc010avv.3	1167.0	229.0	714.0
uc010avw.3	45.0	291.0	369.0
uc001yos.4	1108.0	0.0	5649.0
uc021seo.1	810.0	244.0	2382.0
uc021sen.1	810.0	51.0	3579.0
uc001ypx.2	809.0	273.0	17088.0
uc010axc.1	809.0	120.0	17388.0
uc001ypy.1	759.0	153.0	978.0
uc001ypz.1	NA	NA	NA
uc010tym.1	NA	NA	NA
uc001yqa.2	1105.0	96.0	726.0
uc001yqb.2	1631.0	96.0	726.0
uc021sep.1	0.0	0.0	726.0
uc001yqp.2	1265.0	363.0	2034.0
uc001yqk.2	1265.0	849.0	612.0
uc001yql.2	1265.0	883.0	1422.0
uc001yqo.2	1265.0	276.0	1320.0
uc010axg.1	1265.0	363.0	1953.0
uc010typ.1	1265.0	417.0	1755.0
uc010tyo.1	1265.0	417.0	1689.0
uc010axh.1	NA	NA	NA
uc001yqn.2	NA	NA	NA
uc010axi.1	910.0	374.0	483.0
uc010axj.1	NA	NA	NA
uc001yqr.3	176.0	363.0	627.0
uc001zlq.2	3050.0	334.0	1191.0
uc001zls.3	3050.0	334.0	1281.0
uc001zlr.2	3050.0	259.0	390.0
uc001zlt.2	2112.0	259.0	2340.0
uc001zlu.2	2112.0	71.0	2343.0
uc010bbp.1	2112.0	71.0	2331.0
uc001zlv.2	2112.0	14.0	2334.0
uc001zlw.3	814.0	253.0	1131.0
uc001znd.3	844.0	150.0	711.0
uc001zne.3	634.0	339.0	2922.0
uc002anw.3	2114.0	134.0	1323.0
uc002anv.3	2114.0	134.0	1473.0
uc002avg.4	974.0	94.0	1494.0
uc002ave.4	974.0	359.0	669.0
uc010ukw.2	974.0	5.0	1320.0
uc002avf.4	974.0	94.0	1491.0
uc002avi.4	974.0	673.0	1125.0
uc002avh.4	974.0	522.0	777.0
uc002avj.1	1663.0	243.0	297.0
uc002azj.1	882.0	851.0	600.0
uc010bkl.2	529.0	155.0	555.0
uc002bat.2	526.0	944.0	555.0
uc002bfz.3	644.0	1318.0	1089.0
uc002bly.3	1708.0	203.0	1770.0
uc021stw.1	0.0	0.0	1770.0
uc002boy.3	1017.0	283.0	2514.0
uc002boz.3	1017.0	249.0	2514.0
uc010uqd.2	1017.0	763.0	2028.0
uc002bpa.3	1017.0	687.0	2028.0
uc002bpu.1	1579.0	216.0	2385.0
uc002chf.3	1642.0	339.0	2271.0
uc010uuf.2	1642.0	181.0	1383.0
uc010uug.2	1642.0	27.0	1476.0
uc021szt.1	1651.0	222.0	846.0
uc021szu.1	1651.0	114.0	846.0
uc021szv.1	1651.0	74.0	846.0
uc002chq.3	1651.0	74.0	789.0
uc002chr.3	1651.0	119.0	846.0
uc002ciz.1	32.0	760.0	2373.0
uc002clr.4	502.0	77.0	399.0
uc010uvd.2	0.0	0.0	1071.0
uc002cot.1	1017.0	209.0	12909.0
uc002cos.1	1017.0	209.0	12912.0
uc010bse.1	NA	NA	NA
uc002csj.4	1536.0	334.0	822.0
uc002csl.4	1536.0	334.0	600.0
uc002csk.4	1536.0	334.0	705.0
uc010uwm.2	1536.0	154.0	615.0
uc010btf.3	5062.0	447.0	462.0
uc010uws.2	1457.0	447.0	1380.0
uc002cud.3	NA	NA	NA
uc010bth.3	1457.0	428.0	1380.0
uc010uwt.3	1457.0	515.0	906.0
uc002cvh.4	1703.0	246.0	729.0
uc010uxb.1	2.0	85.0	591.0
uc010btk.1	2.0	275.0	375.0
uc010btl.3	169.0	779.0	705.0
uc021tcf.1	1725.0	196.0	729.0
uc010btm.3	1703.0	196.0	729.0
uc010uxd.2	NA	NA	NA
uc010uxe.2	NA	NA	NA
uc002cvg.2	2.0	14.0	570.0
uc002cvx.3	3126.0	539.0	4062.0
uc002cwc.1	2073.0	66.0	1575.0
uc002cwj.1	629.0	155.0	2022.0
uc021tch.1	0.0	0.0	2022.0
uc002cxo.1	1562.0	679.0	819.0
uc002cxp.1	1562.0	247.0	1443.0
uc010uxt.1	816.0	247.0	1326.0
uc002cze.3	772.0	34.0	642.0
uc010uyf.2	NA	NA	NA
uc010uyg.2	1512.0	242.0	492.0
uc010uyh.2	1512.0	276.0	366.0
uc010buj.3	NA	NA	NA
uc010uyi.2	1512.0	242.0	300.0
uc002czf.4	1512.0	70.0	741.0
uc010uye.1	611.0	70.0	363.0
uc002dys.2	218.0	132.0	789.0
uc002dyt.2	218.0	778.0	831.0
uc002eao.3	225.0	684.0	1860.0
uc010caf.3	225.0	785.0	1860.0
uc010cag.2	225.0	311.0	1860.0
uc021tgt.1	225.0	356.0	1929.0
uc010vfn.2	278.0	124.0	3093.0
uc010vfo.2	278.0	355.0	2904.0
uc002ecc.3	278.0	529.0	2808.0
uc002eca.4	1966.0	529.0	2178.0
uc002ecb.2	1180.0	57.0	2001.0
uc010vfp.2	278.0	57.0	2232.0
uc002erh.1	463.0	624.0	759.0
uc002eri.1	463.0	80.0	939.0
uc010vjb.1	453.0	80.0	453.0
uc002eub.3	622.0	295.0	1158.0
uc002euc.3	622.0	264.0	843.0
uc010cen.2	4661.0	295.0	339.0
uc031qwq.1	0.0	0.0	339.0
uc002euo.3	696.0	245.0	945.0
uc002evh.2	306.0	665.0	1623.0
uc010vle.2	1401.0	83.0	957.0
uc010vld.2	1804.0	83.0	711.0
uc010vlf.2	1401.0	83.0	639.0
uc002evr.3	1401.0	83.0	1239.0
uc002evs.3	1401.0	1020.0	702.0
uc002ewx.1	401.0	25.0	732.0
uc002eyw.2	2254.0	2108.0	1053.0
uc002eyx.2	2254.0	1143.0	1053.0
uc002fbp.3	1218.0	21.0	1188.0
uc010vnd.2	481.0	30.0	2667.0
uc002fdv.3	481.0	146.0	2613.0
uc002fdx.3	481.0	73.0	2667.0
uc002fdw.3	481.0	171.0	2613.0
uc010vnb.2	481.0	284.0	2751.0
uc010cgu.3	481.0	146.0	2667.0
uc010vna.2	481.0	267.0	2607.0
uc002fdu.3	481.0	989.0	1983.0
uc002fdt.3	481.0	1246.0	972.0
uc010vnc.2	481.0	335.0	2169.0
uc002fgz.3	693.0	20.0	1482.0
uc010voa.2	1094.0	655.0	1614.0
uc002fho.3	1094.0	1407.0	1179.0
uc010vnz.2	1094.0	794.0	1614.0
uc010vny.2	1094.0	1358.0	1383.0
uc002fhn.3	1094.0	242.0	2610.0
uc010vnx.2	1094.0	242.0	2532.0
uc002fhm.3	1094.0	282.0	2328.0
uc010vob.2	245.0	275.0	1047.0
uc002fjw.3	1952.0	44.0	1620.0
uc010vot.2	1952.0	308.0	1104.0
uc002fjv.3	1952.0	573.0	1296.0
uc002fkm.3	2947.0	72.0	1524.0
uc002fni.3	811.0	21.0	1470.0
uc002fnj.3	673.0	21.0	2388.0
uc002fnk.2	162.0	550.0	555.0
uc002fnl.3	673.0	758.0	615.0
uc002fok.3	463.0	87.0	459.0
uc002foj.3	977.0	87.0	1275.0
uc010ciq.3	2678.0	588.0	1203.0
uc010cis.3	2678.0	886.0	1122.0
uc002for.4	2678.0	697.0	1203.0
uc010cir.3	NA	NA	NA
uc002foq.4	2678.0	312.0	1620.0
uc002fot.4	NA	NA	NA
uc002fos.4	2678.0	97.0	1845.0
uc010vpm.2	2678.0	245.0	1359.0
uc010cit.2	337.0	290.0	855.0
uc002fpe.4	765.0	1380.0	954.0
uc002frq.3	1265.0	41.0	678.0
uc002frp.3	1265.0	41.0	774.0
uc002frr.3	1265.0	218.0	504.0
uc010vqd.2	1636.0	135.0	381.0
uc010vqe.2	1636.0	61.0	984.0
uc002fsa.3	1636.0	80.0	1308.0
uc002fsb.2	230.0	235.0	435.0
uc002fth.2	914.0	234.0	2673.0
uc010vqp.1	914.0	53.0	2217.0
uc002fti.2	914.0	261.0	2145.0
uc002ftj.2	914.0	129.0	5826.0
uc010vqq.1	914.0	249.0	1719.0
uc002fvz.1	2298.0	103.0	1437.0
uc002fwu.3	1888.0	148.0	1518.0
uc002fwt.3	1888.0	94.0	1518.0
uc002fwv.3	747.0	148.0	1563.0
uc002fyp.3	414.0	62.0	354.0
uc002ggt.1	2061.0	73.0	2508.0
uc002gra.4	1442.0	504.0	1740.0
uc002grb.4	208.0	504.0	1029.0
uc002grc.2	1425.0	504.0	594.0
uc002guw.3	291.0	167.0	2472.0
uc002gyp.2	374.0	443.0	579.0
uc002gyq.2	922.0	205.0	561.0
uc002hbw.3	633.0	296.0	636.0
uc002hbx.3	NA	NA	NA
uc010crs.2	638.0	296.0	246.0
uc002hed.2	1890.0	58.0	1407.0
uc010wdq.2	1650.0	439.0	1140.0
uc010cwa.3	618.0	526.0	3723.0
uc002hsm.3	618.0	520.0	3678.0
uc002hsl.3	173.0	520.0	1812.0
uc031raa.1	NA	NA	NA
uc010wek.2	618.0	238.0	2940.0
uc010cwb.3	965.0	238.0	3168.0
uc002hsp.3	618.0	892.0	3177.0
uc002hso.3	618.0	238.0	3768.0
uc002hsn.1	44.0	238.0	1260.0
uc002hzv.3	210.0	340.0	2232.0
uc002hzw.3	276.0	968.0	987.0
uc010wgm.2	NA	NA	NA
uc010cyi.3	276.0	0.0	1080.0
uc002idt.3	798.0	181.0	606.0
uc021txy.1	0.0	0.0	606.0
uc010wiv.2	2458.0	120.0	390.0
uc002ifz.3	2458.0	91.0	1065.0
uc002iga.3	2458.0	91.0	1044.0
uc002igx.2	1876.0	245.0	1698.0
uc002ipv.3	1016.0	271.0	723.0
uc002ipw.3	1016.0	240.0	507.0
uc021tzu.1	1237.0	62.0	345.0
uc010dbm.3	1220.0	464.0	3201.0
uc010dbl.3	1407.0	464.0	3156.0
uc010dbo.3	NA	NA	NA
uc002iqo.3	860.0	109.0	2598.0
uc010wmp.2	455.0	56.0	564.0
uc002iqw.1	1114.0	56.0	1329.0
uc010wmq.1	NA	NA	NA
uc002iup.2	668.0	525.0	699.0
uc002jjh.3	213.0	36.0	2823.0
uc002jjf.1	1164.0	36.0	2889.0
uc002jjg.3	55.0	36.0	2943.0
uc002jjn.3	1806.0	147.0	1071.0
uc002jjo.3	1806.0	224.0	1071.0
uc002jjp.1	1805.0	224.0	861.0
uc021ucn.1	0.0	0.0	1071.0
uc002jkp.3	401.0	511.0	1461.0
uc002jkq.3	628.0	511.0	453.0
uc002jkr.3	401.0	57.0	1362.0
uc002jkt.3	1280.0	32.0	1356.0
uc002jku.3	1280.0	417.0	621.0
uc010wru.1	1448.0	302.0	312.0
uc002jmw.1	1227.0	302.0	597.0
uc010dga.1	NA	NA	NA
uc002jwk.3	1834.0	300.0	1206.0
uc002jwj.3	1834.0	495.0	1206.0
uc002jwn.3	1834.0	439.0	1206.0
uc002jwl.2	NA	NA	NA
uc002jxj.4	8516.0	126.0	2304.0
uc002jxi.4	8516.0	96.0	1179.0
uc002jxg.2	8516.0	96.0	1218.0
uc002jxk.2	240.0	96.0	837.0
uc002jya.4	1172.0	590.0	900.0
uc002jxz.4	1172.0	87.0	1509.0
uc002jxy.2	4731.0	87.0	822.0
uc010wue.1	696.0	87.0	825.0
uc002jyw.4	980.0	78.0	606.0
uc002jzz.1	557.0	375.0	3360.0
uc002jzy.1	557.0	848.0	3114.0
uc031reu.1	552.0	851.0	585.0
uc021uey.1	552.0	584.0	585.0
uc002kab.3	344.0	375.0	2343.0
uc031rex.1	1932.0	109.0	1008.0
uc010wvb.2	1932.0	308.0	1074.0
uc002kce.2	1932.0	730.0	936.0
uc002kci.2	1932.0	284.0	1047.0
uc002kcf.2	1932.0	109.0	1170.0
uc010wvc.2	1932.0	627.0	936.0
uc002kch.2	1932.0	109.0	1224.0
uc010dir.3	1417.0	220.0	564.0
uc002kfd.4	864.0	541.0	672.0
uc002kfb.4	1417.0	170.0	564.0
uc021ufs.1	1417.0	390.0	564.0
uc021ufu.1	864.0	492.0	672.0
uc021uft.1	1417.0	387.0	564.0
uc002kfe.4	864.0	376.0	672.0
uc021ufr.1	864.0	450.0	672.0
uc002kfa.3	1417.0	440.0	564.0
uc021ufq.1	1417.0	334.0	564.0
uc002key.3	864.0	1000.0	672.0
uc031rez.1	864.0	1675.0	672.0
uc002kex.3	864.0	742.0	672.0
uc002kfc.4	1417.0	170.0	522.0
uc010dis.2	545.0	170.0	366.0
uc021ufv.1	NA	NA	NA
uc002kgh.3	271.0	125.0	936.0
uc002kgi.3	271.0	941.0	690.0
uc002lnh.2	720.0	147.0	2886.0
uc002lni.2	839.0	147.0	2604.0
uc010drd.2	835.0	147.0	2604.0
uc021ult.1	720.0	131.0	2529.0
uc010dre.2	1556.0	500.0	567.0
uc002lnl.2	1556.0	172.0	816.0
uc002lnk.2	1556.0	172.0	762.0
uc010xfm.1	1702.0	172.0	399.0
uc010dsi.2	32.0	430.0	2151.0
uc002lrz.2	1855.0	110.0	2136.0
uc002lsb.2	1855.0	386.0	1929.0
uc010xgm.1	1949.0	69.0	2196.0
uc002lsc.1	1.0	1313.0	906.0
uc002lsd.2	NA	NA	NA
uc010dsn.3	894.0	0.0	1956.0
uc002ltj.3	1486.0	22.0	876.0
uc002ltk.3	1486.0	80.0	780.0
uc002ltl.1	1661.0	22.0	876.0
uc010dsq.3	820.0	205.0	1593.0
uc002lua.4	820.0	95.0	3666.0
uc010xgs.1	137.0	935.0	1080.0
uc010dsp.1	NA	NA	NA
uc010dsr.1	0.0	394.0	1773.0
uc002luv.3	2359.0	318.0	654.0
uc002luu.3	2359.0	159.0	654.0
uc010dsw.1	0.0	242.0	1044.0
uc010dsy.1	0.0	287.0	1044.0
uc002lvr.3	2199.0	80.0	1533.0
uc002lvs.3	1893.0	80.0	1776.0
uc010dsz.1	0.0	80.0	1128.0
uc010dta.1	0.0	72.0	684.0
uc002lvu.3	228.0	131.0	1047.0
uc002lwb.2	658.0	234.0	483.0
uc002lwc.1	0.0	174.0	324.0
uc002lwf.3	2643.0	158.0	597.0
uc021umt.1	0.0	0.0	597.0
