Name	3UTR	5UTR	CDS
uc001cfd.4	474.0	693.0	4818.0
uc001crb.1	NA	NA	NA
uc001cre.1	997.0	364.0	3864.0
uc001crd.1	997.0	155.0	3867.0
uc001crc.1	997.0	155.0	3864.0
uc010omo.1	997.0	252.0	3813.0
uc010omn.1	997.0	252.0	3726.0
uc001crg.1	2.0	229.0	2883.0
uc001crf.1	2.0	1642.0	1914.0
uc001cvb.4	602.0	515.0	1977.0
uc009wcm.3	1077.0	49.0	3585.0
uc001dku.4	887.0	49.0	2592.0
uc001dpc.3	291.0	93.0	489.0
uc010otg.2	1223.0	132.0	1266.0
uc021opw.1	1223.0	93.0	1110.0
uc021opu.1	1223.0	211.0	1212.0
uc021opv.1	1223.0	93.0	1152.0
uc001dpg.3	1223.0	93.0	1287.0
uc009wdq.1	NA	NA	NA
uc001dqj.4	4962.0	369.0	3786.0
uc001dqk.3	983.0	5879.0	1611.0
uc001dql.3	609.0	369.0	1182.0
uc001dxa.4	1707.0	61.0	8772.0
uc010owf.2	678.0	902.0	1761.0
uc001ebs.3	678.0	357.0	2475.0
uc001ebt.3	678.0	2358.0	1299.0
uc001edk.3	1909.0	181.0	4446.0
uc001edh.3	41.0	181.0	3453.0
uc001edi.4	3662.0	181.0	3378.0
uc010owm.2	3662.0	181.0	3453.0
uc001edj.3	3068.0	74.0	2541.0
uc009wgo.3	NA	NA	NA
uc009wgy.1	6845.0	271.0	1569.0
uc001efv.1	6845.0	271.0	1575.0
uc021ose.1	6845.0	215.0	1575.0
uc001elo.3	433.0	324.0	933.0
uc001elv.4	1034.0	207.0	4062.0
uc001elx.4	1034.0	383.0	6723.0
uc001elw.4	1034.0	302.0	7041.0
uc021ouh.1	930.0	302.0	7089.0
uc001ema.3	1423.0	173.0	525.0
uc001emd.2	1847.0	302.0	2967.0
uc001emc.2	1623.0	302.0	2910.0
uc001emb.1	1623.0	324.0	3399.0
uc001eme.1	127.0	432.0	948.0
uc001emh.3	436.0	324.0	933.0
uc021ouj.1	436.0	95.0	426.0
uc021oui.1	436.0	88.0	531.0
uc001emg.2	436.0	302.0	522.0
uc001emk.4	118.0	324.0	330.0
uc001epq.3	1255.0	740.0	4281.0
uc010ozr.1	0.0	259.0	4020.0
uc001etn.3	3524.0	356.0	2532.0
uc001eto.3	3244.0	18.0	531.0
uc001fkt.3	2399.0	480.0	8895.0
uc009wqq.3	2399.0	480.0	8910.0
uc009wqr.1	1.0	258.0	4983.0
uc001fma.1	865.0	123.0	6726.0
uc009wrg.1	NA	NA	NA
uc009wrh.1	865.0	97.0	6723.0
uc001flz.2	865.0	97.0	6726.0
uc001fly.1	865.0	49.0	6723.0
uc001fmb.4	81.0	360.0	3297.0
uc001fmc.3	98.0	49.0	4590.0
uc001fmd.4	98.0	97.0	4590.0
uc009wri.3	98.0	1650.0	3348.0
uc001fme.3	652.0	11.0	1860.0
uc009wrj.2	652.0	3.0	834.0
uc001fmf.3	775.0	30.0	1035.0
uc001gii.1	NA	NA	NA
uc001gio.3	272.0	311.0	894.0
uc001gin.3	272.0	334.0	894.0
uc021pey.1	0.0	0.0	894.0
uc009wxb.2	59.0	764.0	678.0
uc001glq.3	6274.0	764.0	3843.0
uc001glr.3	6274.0	125.0	3420.0
uc009wxc.3	6296.0	130.0	1971.0
uc001gvk.3	2644.0	270.0	4437.0
uc001gvl.3	2644.0	270.0	4470.0
uc001gvm.3	2644.0	270.0	4389.0
uc009xag.3	1632.0	116.0	4743.0
uc001gyf.3	1632.0	116.0	4635.0
uc001gyg.1	0.0	593.0	4023.0
uc001hbw.3	5055.0	64.0	2790.0
uc001hbx.3	5055.0	64.0	2655.0
uc001hby.1	56.0	448.0	540.0
uc010prt.1	544.0	229.0	1881.0
uc001hdy.3	3018.0	1.0	2955.0
uc010pru.2	3018.0	1.0	2952.0
uc010prv.1	544.0	66.0	1884.0
uc031pry.1	1131.0	12.0	1341.0
uc001hei.3	232.0	322.0	1707.0
uc001hej.3	232.0	168.0	1767.0
uc001hek.3	NA	NA	NA
uc010ptr.2	831.0	159.0	3201.0
uc009xdh.3	2.0	159.0	249.0
uc001hkd.3	831.0	159.0	3165.0
uc010ptv.2	831.0	1373.0	1806.0
uc010ptu.2	831.0	581.0	2658.0
uc010ptt.2	831.0	819.0	2565.0
uc010pts.2	831.0	780.0	2565.0
uc009xdi.1	NA	NA	NA
uc001hke.3	831.0	425.0	2658.0
uc010pvb.2	960.0	292.0	3405.0
uc001hod.3	960.0	811.0	3018.0
uc010pva.2	960.0	395.0	2322.0
uc010puz.2	960.0	613.0	1104.0
uc001hts.1	902.0	136.0	4575.0
uc009xfd.1	902.0	167.0	4575.0
uc001hvf.3	1161.0	183.0	2337.0
uc001hvg.3	1161.0	158.0	5169.0
uc009xgs.1	1830.0	2064.0	3177.0
uc001ibv.2	1706.0	97.0	6828.0
uc001ibw.1	NA	NA	NA
uc001icd.2	2811.0	217.0	1170.0
uc021plz.1	2811.0	217.0	1167.0
uc009xhd.3	783.0	277.0	1770.0
uc001ifg.3	783.0	223.0	1026.0
uc001ifh.3	783.0	147.0	1779.0
uc021pmh.1	0.0	0.0	1026.0
uc001ila.3	1276.0	474.0	3819.0
uc001ilc.3	1276.0	275.0	3819.0
uc001ilb.3	1276.0	105.0	3819.0
uc009xiz.2	140.0	105.0	3063.0
uc010qbx.2	935.0	85.0	1305.0
uc001ino.3	1536.0	374.0	1734.0
uc001inn.3	1536.0	85.0	2079.0
uc001inm.3	1536.0	852.0	1719.0
uc009xji.3	1536.0	322.0	1734.0
uc001inr.3	1536.0	289.0	1734.0
uc001inl.3	1536.0	530.0	1719.0
uc001ink.3	1536.0	675.0	1038.0
uc009xjh.3	NA	NA	NA
uc001inp.3	1536.0	576.0	1719.0
uc001inq.3	1536.0	898.0	1719.0
uc021pni.1	1536.0	43.0	1734.0
uc009xjj.1	NA	NA	NA
uc031pue.1	11.0	577.0	369.0
uc009xmc.2	2476.0	107.0	360.0
uc001izb.4	NA	NA	NA
uc010qeu.2	2850.0	205.0	1740.0
uc001izc.4	2518.0	577.0	360.0
uc031pug.1	2518.0	1326.0	360.0
uc001izd.2	2850.0	577.0	1740.0
uc001jau.2	1020.0	364.0	1248.0
uc001jav.2	1020.0	365.0	1248.0
uc001jat.2	1020.0	404.0	1248.0
uc009xmh.1	1020.0	487.0	1248.0
uc001jar.2	1020.0	408.0	1248.0
uc001jas.2	1020.0	381.0	1248.0
uc021ppg.1	0.0	0.0	1248.0
uc001jjp.3	2213.0	46.0	1851.0
uc001jlt.2	3918.0	456.0	3567.0
uc010qil.2	127.0	456.0	957.0
uc001jlu.2	3918.0	269.0	2838.0
uc001jsn.3	5093.0	440.0	1440.0
uc001juo.3	1091.0	17.0	5055.0
uc001jun.3	NA	NA	NA
uc001jum.3	NA	NA	NA
uc001jul.3	1091.0	1105.0	2178.0
uc001juk.3	1091.0	1105.0	2319.0
uc010qkk.2	1091.0	140.0	2460.0
uc001jup.3	1054.0	560.0	2682.0
uc010qkl.1	316.0	844.0	2235.0
uc001juq.1	0.0	49.0	591.0
uc009xtf.2	NA	NA	NA
uc001kev.3	1276.0	450.0	939.0
uc001keu.3	983.0	450.0	1464.0
uc021pvv.1	983.0	372.0	861.0
uc001kvy.2	3302.0	191.0	1455.0
uc001kvx.3	392.0	191.0	1302.0
uc001kvw.2	1081.0	191.0	1446.0
uc009xxe.2	NA	NA	NA
uc009xxf.2	NA	NA	NA
uc001kwy.1	713.0	87.0	5616.0
uc031pxf.1	428.0	716.0	3123.0
uc001law.3	428.0	1034.0	3123.0
uc010qsu.2	1010.0	193.0	4047.0
uc001ldu.3	1010.0	146.0	4149.0
uc009xzg.1	246.0	410.0	903.0
uc001lib.4	1699.0	45.0	1248.0
uc010qug.2	2444.0	104.0	2205.0
uc001lic.3	2444.0	371.0	2127.0
uc009yal.3	1669.0	421.0	1338.0
uc009yak.3	1669.0	287.0	1338.0
uc001lie.4	1669.0	125.0	2958.0
uc001lid.4	1669.0	205.0	1542.0
uc001lif.4	1669.0	418.0	1338.0
uc001lih.4	1669.0	434.0	1338.0
uc001lxs.3	1191.0	182.0	1674.0
uc001lxt.3	1191.0	182.0	1890.0
uc031pye.1	1191.0	250.0	1779.0
uc021qck.1	1191.0	250.0	1686.0
uc031pyf.1	1191.0	323.0	1719.0
uc031pyg.1	1191.0	547.0	1593.0
uc001lxv.3	1191.0	182.0	1821.0
uc001lxu.3	1191.0	534.0	1686.0
uc031pyh.1	1191.0	269.0	1686.0
uc031pyi.1	2661.0	250.0	273.0
uc009ydz.3	1191.0	250.0	1755.0
uc010qxr.2	1191.0	250.0	1833.0
uc001lyy.1	388.0	113.0	1428.0
uc001mjg.1	NA	NA	NA
uc001mji.4	160.0	499.0	2082.0
uc009ygg.3	160.0	1817.0	2082.0
uc009ygh.3	160.0	467.0	2082.0
uc021qdu.1	116.0	3100.0	2082.0
uc001mjk.4	NA	NA	NA
uc001mjq.1	1.0	763.0	3150.0
uc001mjs.3	3150.0	763.0	4068.0
uc001mjr.3	3150.0	763.0	3864.0
uc001mjt.1	2.0	5.0	1044.0
uc009ygi.3	3150.0	203.0	474.0
uc001mty.3	3794.0	267.0	5208.0
uc001mtz.1	106.0	356.0	4590.0
uc001mua.3	74.0	39.0	3795.0
uc001ncw.3	1038.0	362.0	3540.0
uc010rgt.2	1528.0	267.0	1818.0
uc009ylc.2	1038.0	120.0	3810.0
uc001ncu.2	1038.0	360.0	3627.0
uc010rgu.2	1038.0	360.0	3897.0
uc001ncv.3	1038.0	362.0	3906.0
uc001ncx.3	1038.0	362.0	3717.0
uc001ndn.4	2266.0	243.0	5718.0
uc001ndm.4	2266.0	217.0	444.0
uc009ylh.2	1.0	243.0	648.0
uc001nei.3	814.0	117.0	1272.0
uc010rhe.2	814.0	114.0	1188.0
uc009ylj.3	814.0	643.0	1056.0
uc010rhf.2	814.0	117.0	1176.0
uc010rhg.2	814.0	117.0	1083.0
uc010rhh.2	814.0	607.0	711.0
uc010rhi.1	1.0	612.0	576.0
uc009ylk.2	1.0	117.0	1038.0
uc010rhj.1	130.0	117.0	483.0
uc001nfy.3	733.0	108.0	1557.0
uc001nfz.3	733.0	64.0	1605.0
uc001nfx.3	733.0	171.0	1557.0
uc001nfw.2	733.0	715.0	1632.0
uc001njs.3	465.0	165.0	5190.0
uc001njr.3	465.0	312.0	5190.0
uc001njq.3	465.0	28.0	909.0
uc009ymd.1	2.0	1826.0	2667.0
uc009yml.3	429.0	130.0	1278.0
uc010rjw.2	429.0	139.0	1086.0
uc001nkw.3	429.0	139.0	1278.0
uc001nnm.3	1113.0	166.0	2115.0
uc010rko.2	1113.0	121.0	2115.0
uc001nnl.3	1113.0	243.0	2205.0
uc021qjn.1	0.0	0.0	2115.0
uc001noc.1	2179.0	480.0	2424.0
uc009ymr.1	NA	NA	NA
uc001nsg.3	738.0	413.0	1143.0
uc021qkj.1	0.0	0.0	1143.0
uc001ntk.2	342.0	300.0	450.0
uc001ntl.3	842.0	300.0	17673.0
uc009yoz.3	2495.0	127.0	714.0
uc010rmw.2	2495.0	194.0	594.0
uc010rmx.2	2495.0	255.0	651.0
uc010rmy.2	NA	NA	NA
uc001obv.1	1597.0	411.0	1605.0
uc001obu.1	1597.0	255.0	1605.0
uc021qkz.1	1597.0	410.0	654.0
uc010rnq.1	1597.0	47.0	1647.0
uc031qbm.1	3958.0	0.0	2637.0
uc001ohr.3	677.0	145.0	1248.0
uc001ojb.3	589.0	53.0	1080.0
uc001oja.3	589.0	669.0	1080.0
uc009yse.1	1648.0	1363.0	1416.0
uc001onm.1	1648.0	256.0	2658.0
uc001onn.1	1648.0	840.0	2142.0
uc009ysf.2	1648.0	868.0	1938.0
uc001ono.1	1255.0	256.0	1182.0
uc010rqa.1	1255.0	201.0	1113.0
uc009yua.2	2294.0	344.0	1083.0
uc001ovf.2	2294.0	129.0	1401.0
uc031qcr.1	2294.0	490.0	1284.0
uc001ovl.4	5683.0	13.0	2127.0
uc001ovv.3	1206.0	520.0	1356.0
uc010rrl.2	1206.0	271.0	1059.0
uc001ovw.3	1206.0	156.0	1386.0
uc001oxl.3	1399.0	143.0	3969.0
uc001oxj.3	534.0	143.0	249.0
uc001oxk.3	2625.0	143.0	429.0
uc009yuj.1	505.0	143.0	1665.0
uc010rsa.1	1.0	143.0	1362.0
uc001oxm.3	1399.0	143.0	3675.0
uc001oxn.3	1399.0	39.0	3972.0
uc010rsc.2	1399.0	39.0	3972.0
uc010rsb.2	1399.0	39.0	4014.0
uc010rsd.2	1399.0	39.0	3696.0
uc001oxo.1	31.0	75.0	1350.0
uc010rse.2	1399.0	75.0	1710.0
uc001oxp.3	1399.0	143.0	768.0
uc001ozx.4	899.0	345.0	4668.0
uc010rsu.1	0.0	345.0	4053.0
uc001pck.4	414.0	101.0	1392.0
uc001pcl.4	414.0	483.0	948.0
uc001pcm.4	5620.0	101.0	414.0
uc001pcn.4	5564.0	101.0	426.0
uc001peq.3	1097.0	385.0	1269.0
uc001per.3	1102.0	385.0	1281.0
uc001pfb.3	5958.0	170.0	2871.0
uc001pfc.3	5958.0	170.0	2721.0
uc001pff.3	3150.0	335.0	846.0
uc010rvv.2	1550.0	205.0	1452.0
uc001pjz.4	1550.0	102.0	4284.0
uc001pka.3	988.0	291.0	2235.0
uc001plt.3	2779.0	118.0	2781.0
uc001pmj.4	1008.0	280.0	657.0
uc001pml.3	3547.0	297.0	2049.0
uc001pmk.3	1008.0	297.0	660.0
uc001pmm.3	3547.0	464.0	1416.0
uc001pmn.3	3547.0	234.0	1170.0
uc010rwq.2	3547.0	1.0	1047.0
uc001ppz.3	2241.0	463.0	3309.0
uc001ppx.3	2241.0	53.0	1926.0
uc001ppw.3	2241.0	1365.0	1863.0
uc001ppy.3	2241.0	36.0	3792.0
uc001pqa.3	2241.0	36.0	3612.0
uc001pqb.3	840.0	94.0	1299.0
uc001ptr.2	1215.0	353.0	4134.0
uc010ryh.1	2.0	130.0	1101.0
uc001pts.3	1215.0	130.0	4134.0
uc001ptt.3	1215.0	130.0	3960.0
uc001ptu.2	NA	NA	NA
uc001ptv.2	1215.0	119.0	3546.0
uc001ptw.2	1215.0	72.0	2166.0
uc009zai.2	1215.0	513.0	1209.0
uc001ptx.2	1215.0	781.0	1209.0
uc010ryi.1	78.0	69.0	900.0
uc010ryj.1	509.0	65.0	543.0
uc001puc.2	4341.0	433.0	1452.0
uc001pub.2	4341.0	361.0	1452.0
uc001pua.2	4341.0	503.0	552.0
uc010rzc.1	96.0	679.0	1824.0
uc001pvu.3	577.0	215.0	2928.0
uc001pvv.3	36.0	239.0	2766.0
uc001pvw.3	577.0	239.0	2928.0
uc001pvx.3	577.0	580.0	2928.0
uc001pyt.3	1149.0	359.0	1122.0
uc021qsr.1	5643.0	128.0	564.0
uc001qif.1	5399.0	363.0	5073.0
uc010sdn.1	0.0	363.0	3255.0
uc010sdo.1	2.0	363.0	1005.0
uc001qjd.2	NA	NA	NA
uc001qja.2	NA	NA	NA
uc001qjc.2	5703.0	241.0	3267.0
uc001qjb.2	5703.0	241.0	3351.0
uc001qiz.2	NA	NA	NA
uc001qjf.2	5849.0	156.0	3261.0
uc010sdv.1	227.0	26.0	2175.0
uc009zdp.3	330.0	3.0	1491.0
uc001qje.2	NA	NA	NA
uc010sef.1	NA	NA	NA
uc009zec.1	155.0	627.0	510.0
uc010seh.1	1696.0	81.0	1329.0
uc010sei.1	1696.0	252.0	801.0
uc001qlj.2	414.0	81.0	1506.0
uc001qsj.3	380.0	719.0	2067.0
uc001qsl.3	380.0	363.0	2067.0
uc009zfr.3	380.0	656.0	1566.0
uc001qsk.3	380.0	276.0	2067.0
uc009zfs.3	NA	NA	NA
uc009zft.3	2407.0	93.0	945.0
uc001qsn.3	1841.0	93.0	1464.0
uc001qso.2	217.0	93.0	564.0
uc001ran.2	3551.0	645.0	1554.0
uc001rao.2	3551.0	763.0	1998.0
uc001rki.1	5380.0	186.0	3825.0
uc001rkh.1	5380.0	151.0	3930.0
uc001rkj.3	733.0	186.0	2217.0
uc001rkk.1	109.0	107.0	1524.0
uc001rlj.4	1678.0	115.0	2646.0
uc001rlk.4	1678.0	115.0	2514.0
uc010skj.2	1678.0	115.0	2505.0
uc001ror.3	191.0	0.0	5367.0
uc001ros.1	2958.0	0.0	5508.0
uc001rot.1	2733.0	290.0	441.0
uc009zkg.1	2958.0	943.0	3876.0
uc009zkh.1	2958.0	39.0	4389.0
uc001rou.1	3141.0	86.0	3384.0
uc001rsm.3	713.0	91.0	2463.0
uc009zlk.2	693.0	202.0	4005.0
uc001rvb.2	1222.0	756.0	2649.0
uc001rvc.3	693.0	108.0	1617.0
uc001sga.3	1032.0	68.0	3150.0
uc010sow.1	NA	NA	NA
uc009znp.1	NA	NA	NA
uc001shq.3	2999.0	37.0	1224.0
uc031qhy.1	1.0	79.0	804.0
uc001siz.3	498.0	91.0	1638.0
uc001siy.3	498.0	200.0	1638.0
uc001six.3	498.0	326.0	1638.0
uc009zoh.3	220.0	200.0	342.0
uc001sja.3	498.0	724.0	1638.0
uc001sml.2	3946.0	153.0	2139.0
uc021qzg.1	0.0	0.0	2139.0
uc009zqo.2	2036.0	26.0	2733.0
uc001ssl.2	2036.0	26.0	2736.0
uc001sti.3	298.0	49.0	3264.0
uc009zqt.2	NA	NA	NA
uc010ssz.2	NA	NA	NA
uc001tky.3	4211.0	498.0	1044.0
uc001tkz.3	4211.0	498.0	1059.0
uc001tlj.1	3455.0	1380.0	1986.0
uc001tlp.3	649.0	222.0	3402.0
uc001tlq.3	649.0	243.0	3228.0
uc001tlw.3	494.0	125.0	1608.0
uc001tlx.3	3301.0	125.0	1563.0
uc001tly.3	3460.0	338.0	1491.0
uc001tlz.3	NA	NA	NA
uc009zur.3	NA	NA	NA
uc001tmq.3	NA	NA	NA
uc001tmp.3	1344.0	437.0	2406.0
uc001tvw.3	2690.0	55.0	6633.0
uc009zxa.1	1108.0	23.0	882.0
uc001tzh.1	1108.0	23.0	789.0
uc010szp.1	718.0	23.0	759.0
uc010szo.1	718.0	406.0	666.0
uc001tzi.1	718.0	23.0	792.0
uc001ulj.3	3940.0	226.0	1926.0
uc001ulh.3	3940.0	349.0	1926.0
uc001uli.3	3940.0	226.0	2019.0
uc001ulk.1	NA	NA	NA
uc031qkk.1	1087.0	493.0	1506.0
uc031qkj.1	1087.0	493.0	1701.0
uc001ull.2	1087.0	493.0	1602.0
uc010tbv.1	0.0	1531.0	2130.0
uc009zzb.3	2495.0	447.0	1722.0
uc001ulq.3	2495.0	186.0	1722.0
uc010tcg.2	4949.0	330.0	582.0
uc010tca.2	4949.0	330.0	381.0
uc010tcf.2	2581.0	330.0	2844.0
uc010tcb.2	4794.0	330.0	504.0
uc010tbx.2	4794.0	330.0	303.0
uc010tbw.2	4794.0	330.0	408.0
uc010tce.2	4794.0	330.0	207.0
uc010tcd.2	NA	NA	NA
uc010tcc.1	0.0	591.0	2130.0
uc010tbz.1	0.0	874.0	2130.0
uc010tch.2	2581.0	206.0	2844.0
uc021rgu.1	2581.0	462.0	2595.0
uc010tcn.1	993.0	265.0	2010.0
uc001umm.1	993.0	778.0	1482.0
uc001umo.3	328.0	265.0	627.0
uc001umn.3	92.0	265.0	1149.0
uc001uon.3	1313.0	615.0	13740.0
uc001uoo.3	1313.0	525.0	13299.0
uc001uoq.1	584.0	182.0	2058.0
uc001uop.1	584.0	35.0	1614.0
uc001upe.3	NA	NA	NA
uc001upd.3	4301.0	392.0	4020.0
uc001upf.2	21.0	322.0	1848.0
uc021rhg.1	4301.0	322.0	3834.0
uc001upg.2	4301.0	433.0	1959.0
uc010tcz.2	4301.0	42.0	1611.0
uc010tcy.1	2.0	42.0	1842.0
uc001uph.3	4301.0	139.0	1725.0
uc010tda.2	4301.0	281.0	1791.0
uc010tdb.2	4301.0	139.0	1539.0
uc009zzz.2	4185.0	33.0	747.0
uc001upi.1	1898.0	147.0	387.0
uc010tdo.1	227.0	152.0	2064.0
uc001urz.3	2816.0	152.0	2664.0
uc001urx.3	2816.0	8.0	2064.0
uc001ury.3	2816.0	624.0	1728.0
uc001utb.3	4896.0	808.0	699.0
uc001utc.2	193.0	432.0	3279.0
uc001utd.2	193.0	612.0	2292.0
uc001ute.1	193.0	355.0	2292.0
uc010acc.1	116.0	32.0	1413.0
uc001uxl.4	3385.0	385.0	1968.0
uc031qlh.1	0.0	430.0	642.0
uc010tfc.2	1506.0	228.0	1788.0
uc010acd.3	1506.0	667.0	1539.0
uc001uxs.3	1506.0	373.0	1860.0
uc001uxu.1	2914.0	289.0	2025.0
uc001uxw.1	628.0	309.0	2055.0
uc001vfz.2	NA	NA	NA
uc010aev.3	721.0	2168.0	12135.0
uc021rks.1	721.0	267.0	14037.0
uc001vke.3	721.0	55.0	3774.0
uc001vkg.1	1.0	66.0	2238.0
uc001vkw.1	1294.0	59.0	2181.0
uc010afb.1	1294.0	716.0	1611.0
uc001vqo.3	1089.0	152.0	2736.0
uc001vqn.3	1089.0	273.0	2736.0
uc010agf.3	1089.0	128.0	2736.0
uc001vqp.3	1089.0	235.0	2736.0
uc010agg.1	1087.0	273.0	2535.0
uc021rmk.1	0.0	0.0	2736.0
uc001war.2	419.0	65.0	7746.0
uc001was.2	419.0	147.0	6909.0
uc001wav.1	0.0	285.0	2112.0
uc001wja.2	1940.0	148.0	1653.0
uc001wjb.2	1940.0	250.0	1659.0
uc010tpc.2	4056.0	16.0	2160.0
uc001wph.4	4056.0	202.0	2037.0
uc010alw.3	4056.0	55.0	2037.0
uc001wrc.1	812.0	489.0	7833.0
uc001wra.1	812.0	1258.0	2211.0
uc001wrb.1	812.0	1555.0	2211.0
uc001wrd.1	0.0	8.0	4554.0
uc001wre.3	NA	NA	NA
uc001wrl.3	4780.0	239.0	4509.0
uc001wrp.3	4780.0	77.0	714.0
uc001wro.3	4780.0	210.0	726.0
uc001wrn.3	4780.0	315.0	4509.0
uc001wrm.3	4780.0	315.0	4506.0
uc010anf.3	882.0	99.0	6069.0
uc001wwd.4	882.0	99.0	6147.0
uc001wwc.2	252.0	99.0	2010.0
uc001wwe.4	882.0	2.0	4755.0
uc010ang.3	882.0	42.0	3894.0
uc001wxg.4	2790.0	621.0	528.0
uc021rsu.1	0.0	0.0	528.0
uc001xbu.3	1085.0	245.0	2136.0
uc010aoo.3	1085.0	138.0	2136.0
uc021rtk.1	0.0	0.0	2136.0
uc001xbv.3	NA	NA	NA
uc001xff.4	3660.0	91.0	1530.0
uc031qox.1	1740.0	762.0	1164.0
uc001xgi.4	1740.0	257.0	1164.0
uc001xgh.4	1740.0	366.0	1164.0
uc021ruf.1	0.0	0.0	1164.0
uc001xhh.4	1305.0	431.0	2142.0
uc001xhi.2	1793.0	391.0	1935.0
uc010aqg.3	1305.0	391.0	2142.0
uc021rul.1	0.0	0.0	2142.0
uc001xmr.1	1314.0	209.0	300.0
uc001xmt.3	242.0	361.0	5352.0
uc001xms.3	242.0	361.0	5415.0
uc001xmu.3	242.0	950.0	5349.0
uc001xmv.3	242.0	302.0	5412.0
uc010ttm.2	242.0	175.0	3774.0
uc010arj.3	1431.0	721.0	2292.0
uc001xnl.3	1431.0	107.0	1089.0
uc001xnm.3	1431.0	721.0	2334.0
uc001xre.1	3318.0	216.0	4290.0
uc001xrd.1	3318.0	216.0	4362.0
uc010tuy.1	NA	NA	NA
uc010twc.2	2359.0	937.0	2913.0
uc001xwv.4	2359.0	331.0	3525.0
uc010atf.1	111.0	380.0	1080.0
uc001ybp.3	4723.0	111.0	2346.0
uc001ybo.3	4723.0	326.0	3399.0
uc010two.2	4723.0	173.0	2859.0
uc010aur.3	4723.0	1134.0	1974.0
uc001ybq.4	1642.0	173.0	1386.0
uc001ybr.3	1009.0	326.0	1233.0
uc001ycj.3	269.0	99.0	2580.0
